Country,Year,BM.GSR.ROYL.CD,BX.GSR.ROYL.CD,GB.XPD.RSDV.GD.ZS,IP.JRN.ARTC.SC,IP.PAT.NRES,IP.PAT.RESD,SP.POP.SCIE.RD.P6,SP.POP.TECH.RD.P6,TX.VAL.TECH.CD,TX.VAL.TECH.MF.ZS
GRC,2014,445973221.321364,107893971.526286,0.839980006217957,11418.51,19.0,651.0,2791.87158203125,,1337146195.0,11.4962890914385
GRC,2015,290739287.515017,54111479.9330557,0.966050028800964,11100.49,23.0,550.0,3255.986328125,,1328836225.0,12.9089717501871
GRC,2016,246662484.026933,77870831.5726564,1.00529003143311,11006.77,40.0,606.0,2769.89990234375,,1415185301.0,13.7095685650554
GRC,2017,347582001.463376,75578578.6327832,1.15227997303009,10902.78,91.0,498.0,3311.44848632813,,1383993671.0,12.1089584215107
GRC,2018,382963979.59026,95818326.150767,1.21370995044708,10952.68,149.0,430.0,3486.71557617188,,1754801960.0,12.9497781716325
GRC,2019,321456877.082402,75905558.7547471,1.27566003799438,11490.71,238.0,356.0,3731.04565429688,,1778203351.0,12.5148201395084
GRC,2020,320133707.815083,58531027.3240816,1.49609994888306,12538.66,363.0,400.0,4010.3408203125,,2006301947.0,13.248976857505
GRC,2021,351027036.979766,63730367.5082412,,,532.0,394.0,,,2239206199.0,6.11130953187422
GRC,2022,279990877.890586,87274704.6877746,,,,,,,,
HRV,1960,,,,,,,,,,
HRV,1961,,,,,,,,,,
HRV,1962,,,,,,,,,,
HRV,1963,,,,,,,,,,
HRV,1964,,,,,,,,,,
HRV,1965,,,,,,,,,,
HRV,1966,,,,,,,,,,
HRV,1967,,,,,,,,,,
HRV,1968,,,,,,,,,,
HRV,1969,,,,,,,,,,
HRV,1970,,,,,,,,,,
HRV,1971,,,,,,,,,,
HRV,1972,,,,,,,,,,
HRV,1973,,,,,,,,,,
HRV,1974,,,,,,,,,,
HRV,1975,,,,,,,,,,
HRV,1976,,,,,,,,,,
HRV,1977,,,,,,,,,,
HRV,1978,,,,,,,,,,
HRV,1979,,,,,,,,,,
HRV,1980,,,,,,,,,,
HRV,1981,,,,,,,,,,
HRV,1982,,,,,,,,,,
HRV,1983,,,,,,,,,,
HRV,1984,,,,,,,,,,
HRV,1985,,,,,,,,,,
HRV,1986,,,,,,,,,,
HRV,1987,,,,,,,,,,
HRV,1988,,,,,,,,,,
HRV,1989,,,,,,,,,,
HRV,1990,,,,,,,,,,
HRV,1991,,,,,,,,,,
HRV,1992,,,,,1010.0,479.0,,,,
HRV,1993,11718000.0,1942000.0,,,746.0,503.0,,,,
HRV,1994,27172000.0,2270000.0,,,584.0,277.0,,,,
HRV,1995,45820000.0,2239000.0,,,335.0,265.0,,,,
HRV,1996,33302142.852,2541883.073,,1469.22,356.0,259.0,,,,
HRV,1997,31062059.58,18925697.727,,1403.3,439.0,273.0,,,,
HRV,1998,47156607.895,41601188.066,,1495.5,352.0,267.0,1054.34057617188,332.37554,,
HRV,1999,50405741.8,81888265.325,0.83008998632431,1547.68,144.0,246.0,1239.33093261719,362.39713,,
HRV,2000,60522820.7518728,66144724.5433052,1.0409699678421,1828.44,538.0,337.0,1529.33276367188,395.20559,,
HRV,2001,62512938.9162209,106603020.581049,0.917069971561432,1878.8,599.0,362.0,1509.95617675781,380.21132,,
HRV,2002,77182623.8630619,85258160.6546432,0.941240012645721,2124.29,703.0,328.0,1950.04370117188,450.65755,,
HRV,2003,130643616.00895,34763273.4688264,0.941690027713776,2379.73,699.0,387.0,1335.41589355469,468.45504,,
HRV,2004,145414969.5114,41103285.4682927,1.02135002613068,2523.44,839.0,385.0,1628.69348144531,586.92273,,
HRV,2005,192496176.94193,73000550.0434616,0.848770022392273,2996.18,649.0,363.0,1308.1142578125,601.4082,,
HRV,2006,174577803.989854,47459762.8596174,0.733910024166107,2968.51,119.0,317.0,1321.96179199219,650.45643,,
HRV,2007,213320601.184826,39699092.2890886,0.786220014095306,3473.85,93.0,344.0,1404.9521484375,652.38929,803499584.0,9.50048668316719
HRV,2008,258616774.40675,43791239.6505787,0.880410015583038,3718.57,71.0,330.0,1538.60791015625,614.57011,936948105.0,9.51893630302883
HRV,2009,212636457.421672,32218180.391018,0.838249981403351,4131.55,68.0,250.0,1596.53967285156,645.89484,792991349.0,11.3082456297304
HRV,2010,224741363.125468,31592952.4885625,0.735319972038269,3970.63,21.0,257.0,1641.34228515625,600.94751,817139884.0,10.1821121405818
HRV,2011,262289982.510939,24294931.1465569,0.74125999212265,4529.57,21.0,230.0,1587.48962402344,621.36297,776016219.0,8.69110611581213
HRV,2012,307359863.576621,29576838.4522372,0.741850018501282,4432.34,32.0,217.0,1556.84118652344,617.10319,913351644.0,11.8120561518043
HRV,2013,281192019.364663,24017495.5965758,0.80010998249054,4239.71,23.0,230.0,1526.68078613281,659.40264,999788236.0,12.4934898536192
HRV,2014,275975835.634615,26240895.7173,0.773829996585846,4021.73,30.0,170.0,1437.42980957031,676.53434,915591226.0,10.4389658037357
HRV,2015,267800175.307788,45439792.7584955,0.829479992389679,4079.08,17.0,169.0,1504.17895507813,745.82896,915710065.0,10.7064205456617
HRV,2016,269102708.745978,51898461.9363127,0.851620018482208,4029.84,13.0,175.0,1850.49572753906,638.21668,1336108847.0,14.4016892183791
HRV,2017,307566945.942623,54616631.6463078,0.848919987678528,4359.05,11.0,148.0,1868.34020996094,714.10522,923398748.0,8.73481969450727
HRV,2018,311309985.544672,68767957.6366976,0.952300012111664,4619.34,15.0,121.0,1921.13134765625,,1011939697.0,8.83744074898287
HRV,2019,328799390.419207,75449856.2966187,1.08105003833771,4594.8,16.0,195.0,2135.43603515625,,952468294.0,8.28926925142987
HRV,2020,312130451.072332,60294041.8881893,1.24844002723694,4800.05,12.0,117.0,2219.83129882813,,1084082923.0,9.68003661302
HRV,2021,376123554.758491,112486746.688226,,,11.0,77.0,,,1324455226.0,9.56146912971535
HRV,2022,387783909.848486,125059892.248377,,,,,,,,
HUN,1960,,,,,,,,,,
HUN,1961,,,,,,,,,,
HUN,1962,,,,,,,,,,
HUN,1963,,,,,,,,,,
HUN,1964,,,,,,,,,,
HUN,1965,,,,,,,,,,
HUN,1966,,,,,,,,,,
HUN,1967,,,,,,,,,,
HUN,1968,,,,,,,,,,
HUN,1969,,,,,,,,,,
HUN,1970,,,,,,,,,,
HUN,1971,,,,,,,,,,
HUN,1972,,,,,,,,,,
HUN,1973,,,,,,,,,,
HUN,1974,,,,,,,,,,
HUN,1975,,,,,,,,,,
HUN,1976,,,,,,,,,,
HUN,1977,,,,,,,,,,
HUN,1978,,,,,,,,,,
HUN,1979,,,,,,,,,,
HUN,1980,,,,,1571.0,1601.0,,,,
HUN,1981,,,,,1528.0,2124.0,,,,
HUN,1982,,,,,1559.0,2344.0,,,,
HUN,1983,,,,,1530.0,2760.0,,,,
HUN,1984,,,,,1606.0,2869.0,,,,
HUN,1985,,,,,1531.0,2904.0,,,,
HUN,1986,,,,,1606.0,2847.0,,,,
HUN,1987,,,,,1630.0,3229.0,,,,
HUN,1988,,,,,1629.0,3262.0,,,,
HUN,1989,,,,,1666.0,2657.0,,,,
HUN,1990,35895240.6887027,48527928.9659244,,,1976.0,2477.0,,,,
HUN,1991,39068374.0344134,18057553.6538157,,,1799.0,2210.0,,,,
HUN,1992,29613158.1388304,38259006.487903,,,1633.0,1497.0,,,,
HUN,1993,39244450.7651911,33021083.409516,,,1323.0,1139.0,,,,
HUN,1994,74863051.9238119,31485094.6349707,,,1328.0,1162.0,,,,
HUN,1995,69995137.0870652,31697809.0876983,,,1793.0,1096.0,,,,
HUN,1996,131802698.780563,44955893.1187557,0.630270004272461,3514.48,850.0,803.0,1007.31164550781,494.94539,,
HUN,1997,191932167.860255,100151484.281254,0.698949992656708,3905.61,888.0,737.0,1082.02185058594,504.9241,,
HUN,1998,214573381.669099,46392599.9166414,0.657109975814819,4342.56,904.0,690.0,1141.19201660156,477.35311,,
HUN,1999,307004937.192549,61948340.6431751,0.671859979629517,3982.13,3779.0,729.0,1227.28942871094,491.44263,,
HUN,2000,258734878.187844,111789226.999056,0.790960013866425,4411.53,4127.0,810.0,1409.51916503906,505.45438,,
HUN,2001,269492894.788315,95665751.8760687,0.913100004196167,4347.95,4529.0,919.0,1438.76721191406,466.18176,,
HUN,2002,416530257.1324,349305233.507852,0.983550012111664,4628.75,5064.0,842.0,1471.8779296875,485.47877,,
HUN,2003,463929314.801044,313281410.50563,0.918649971485138,4636.83,4054.0,756.0,1496.84326171875,457.63174,,
HUN,2004,1053803575.94129,539814932.630081,0.859730005264282,4857.73,1909.0,748.0,1473.53100585938,465.96563,,
HUN,2005,1107702918.86082,837211660.231367,0.919309973716736,5572.92,497.0,705.0,1574.27124023438,455.18825,,
HUN,2006,1169130363.45588,549836584.654374,0.977100014686584,5566.75,206.0,718.0,1744.98864746094,491.5643,,
HUN,2007,1752222005.14622,919784068.09372,0.954169988632202,5841.51,102.0,689.0,1734.91040039063,512.86149,19947348000.0,26.0009517222485
HUN,2008,2596029138.02298,1706117940.48249,0.977270007133484,6432.62,89.0,683.0,1851.90612792969,524.12627,21676178000.0,24.9655353246467
HUN,2009,1981316302.18137,1701293482.78518,1.12762999534607,5998.04,30.0,757.0,2014.5712890625,554.95094,18119039000.0,26.7277627086041
HUN,2010,1799363441.47378,2046859456.77692,1.12817001342773,5891.47,47.0,649.0,2149.81420898438,601.06554,20245774000.0,25.9226082301781
HUN,2011,2034865902.75293,2185665843.34058,1.17876994609833,6395.73,36.0,662.0,2326.16650390625,657.45861,22847603000.0,25.1793464497144
HUN,2012,1701009788.05818,2033139463.29219,1.25381004810333,6445.62,66.0,692.0,2416.4775390625,708.91588,17575520051.0,21.2196035849168
HUN,2013,1966063663.9774,2076312985.30423,1.38361001014709,6211.44,66.0,642.0,2546.08471679688,787.88496,17133941127.0,19.3688757278142
HUN,2014,1701540945.78151,2085306419.75767,1.34416997432709,6611.54,73.0,546.0,2673.43432617188,696.88998,15681722657.0,16.6901896742762
HUN,2015,2006472537.39728,1566027527.81382,1.33920001983643,6524.89,64.0,569.0,2589.09790039063,727.35283,14668165090.0,17.0832317107024
HUN,2016,1446684697.92787,1794389317.46217,1.17963004112244,6425.46,49.0,616.0,2645.7568359375,641.03517,15878515224.0,17.559084616822
HUN,2017,1597954987.84853,1688119273.45851,1.31679999828339,6646.45,36.0,496.0,2921.533203125,770.31206,16896040559.0,17.1828667542711
HUN,2018,1628927748.17578,1859888614.27091,1.50755000114441,6684.52,36.0,407.0,3873.91235351563,,18039318661.0,16.80992484918
HUN,2019,1701673072.66388,1386778888.47342,1.47736001014709,7129.81,23.0,427.0,4057.43969726563,,18426664252.0,17.3630455826673
HUN,2020,1408457719.68941,1195919484.26276,1.60766005516052,7478.17,28.0,428.0,4357.916015625,,18155662306.0,17.4257379475944
HUN,2021,1661069517.7396,1351637674.2788,,,13.0,433.0,,,19669362120.0,16.2573496020773
HUN,2022,1361684817.38593,1600622726.57792,,,,,,,,
IRL,1960,,,,,,,,,,
IRL,1961,,,,,,,,,,
IRL,1962,,,,,,,,,,
IRL,1963,,,,,,,,,,
IRL,1964,,,,,,,,,,
IRL,1965,,,,,,,,,,
IRL,1966,,,,,,,,,,
IRL,1967,,,,,,,,,,
IRL,1968,,,,,,,,,,
IRL,1969,,,,,,,,,,
IRL,1970,,,,,,,,,,
IRL,1971,,,,,,,,,,
IRL,1972,,,,,,,,,,
IRL,1973,,,,,,,,,,
IRL,1974,,,,,,,,,,
IRL,1975,,,,,,,,,,
IRL,1976,,,,,,,,,,
IRL,1977,,,,,,,,,,
IRL,1978,,,,,,,,,,
IRL,1979,,,,,,,,,,
IRL,1980,,,,,2355.0,394.0,,,,
IRL,1981,,,,,2649.0,461.0,,,,
IRL,1982,,,,,2676.0,434.0,,,,
IRL,1983,,,,,2527.0,567.0,,,,
IRL,1984,,,,,2721.0,651.0,,,,
IRL,1985,,,,,2614.0,726.0,,,,
IRL,1986,,,,,2678.0,743.0,,,,
IRL,1987,,,,,2846.0,719.0,,,,
IRL,1988,,,,,3174.0,727.0,,,,
IRL,1989,,,,,3494.0,736.0,,,,
IRL,1990,,,,,4001.0,734.0,,,,
IRL,1991,,,,,3794.0,786.0,,,,
IRL,1992,,,,,,,,,,
IRL,1993,,,,,,,,,,
IRL,1994,,,,,,,,,,
IRL,1995,,,,,,,,,,
IRL,1996,,,1.27155995368958,2121.52,,,1773.75158691406,517.05432,,
IRL,1997,,,1.2427099943161,2188.73,,,1930.2275390625,535.11466,,
IRL,1998,,,1.20800995826721,2314.16,,,2093.25537109375,611.18997,,
IRL,1999,,,1.15140998363495,2289.87,,,2110.96533203125,688.46899,,
IRL,2000,,,1.08382999897003,2607.75,,,2251.06225585938,686.73784,,
IRL,2001,,,1.05193996429443,2776.33,,,2329.10717773438,610.8408,,
IRL,2002,,,1.05575001239777,3039.39,,,2399.18237304688,606.19274,,
IRL,2003,,,1.12434995174408,3113.93,,,2522.31372070313,630.89248,,
IRL,2004,,,1.1777800321579,3822.38,,,2713.072265625,669.5202,,
IRL,2005,19214895716.557,773080030.992998,1.19196999073029,4707.66,,,2797.9658203125,734.80708,,
IRL,2006,22041813682.5763,925688450.408836,1.19886994361877,4863.72,,,2877.11767578125,701.55152,,
IRL,2007,24012890153.5296,1185147192.36661,1.23407995700836,5447.33,,,2935.43432617188,679.47837,31642320956.0,15.1086426321478
IRL,2008,35450512679.9351,1474944933.25697,1.39126002788544,5669.76,,,3284.0625,673.25321,31031271915.0,14.0350128528012
IRL,2009,35043049664.2147,1699539803.78111,1.61371004581451,6268.89,,,3156.91625976563,675.03587,26461543983.0,12.6030372997129
IRL,2010,37458289198.4126,2920454233.04473,1.59503996372223,6860.36,,,3112.6484375,670.13283,23343995291.0,22.9129358866036
IRL,2011,40850357075.8385,5006591257.6569,1.55280005931854,7161.05,,,3325.77880859375,794.03542,27780064281.0,24.9063415803016
IRL,2012,38193322607.8782,4984886674.48508,1.55765998363495,6947.46,,,4853.9580078125,874.52839,26187424563.0,25.5853552405034
IRL,2013,42172564892.3144,5827455129.30318,1.56798005104065,7003.61,,,5136.47509765625,1009.22516,25028664432.0,24.984525415739
IRL,2014,57267745572.5708,6937872103.19759,1.52216005325317,7044.36,,,5304.4794921875,1045.85329,25855875339.0,24.9250545681881
IRL,2015,70703012433.9495,8127061423.30386,1.18290996551514,6777.56,,,5270.65966796875,1161.91749,30615408083.0,28.3417133190368
IRL,2016,76560417794.411,8906171885.48054,1.17570996284485,6984.3,70.0,79.0,5178.244140625,1151.98543,37981802255.0,32.8328927618757
IRL,2017,75297536577.4296,10401540497.5824,1.25539994239807,7117.53,75.0,62.0,5142.765625,1164.60931,34818210485.0,29.0261774951923
IRL,2018,85482296094.3407,14335353391.4652,1.16929996013641,7282.42,32.0,76.0,4733.2158203125,,36483769523.0,24.9430127529303
IRL,2019,94262327694.6689,11868205387.2564,1.22589004039764,7747.07,35.0,58.0,4820.69091796875,,39354584461.0,25.9771057714483
IRL,2020,96825073580.9745,14614517139.9824,1.23232996463776,8562.78,54.0,75.0,4769.1416015625,,42490854407.0,25.5231012765749
IRL,2021,133014053569.625,18207000162.0491,,,42.0,75.0,,,,
IRL,2022,136911329154.722,15003491739.6375,,,,,,,,
ISL,1960,,,,,,,,,,
ISL,1961,,,,,,,,,,
ISL,1962,,,,,,,,,,
ISL,1963,,,,,,,,,,
ISL,1964,,,,,,,,,,
ISL,1965,,,,,,,,,,
ISL,1966,,,,,,,,,,
ISL,1967,,,,,,,,,,
ISL,1968,,,,,,,,,,
ISL,1969,,,,,,,,,,
ISL,1970,,,,,,,,,,
ISL,1971,,,,,,,,,,
ISL,1972,,,,,,,,,,
ISL,1973,,,,,,,,,,
ISL,1974,,,,,,,,,,
ISL,1975,,,,,,,,,,
ISL,1976,,,,,,,,,,
ISL,1977,,,,,,,,,,
ISL,1978,,,,,,,,,,
ISL,1979,,,,,,,,,,
ISL,1980,,,,,58.0,19.0,,,,
ISL,1981,,,,,79.0,14.0,,,,
ISL,1982,,,,,62.0,18.0,,,,
ISL,1983,,,,,62.0,32.0,,,,
ISL,1984,,,,,70.0,28.0,,,,
ISL,1985,,,,,71.0,21.0,,,,
ISL,1986,,,,,92.0,29.0,,,,
ISL,1987,,,,,91.0,28.0,,,,
ISL,1988,,,,,110.0,16.0,,,,
ISL,1989,,,,,87.0,18.0,,,,
ISL,1990,,,,,113.0,17.0,,,,
ISL,1991,,,,,99.0,34.0,,,,
ISL,1992,,,,,121.0,28.0,,,,
ISL,1993,,,,,112.0,34.0,,,,
ISL,1994,,,,,108.0,22.0,,,,
ISL,1995,,,,,49.0,19.0,,,,
ISL,1996,,,,205.42,75.0,16.0,3294.46606445313,,,
ISL,1997,,,1.79807996749878,224.04,216.0,22.0,4916.962890625,1792.02007,,
ISL,1998,,,1.95098996162415,234.29,254.0,41.0,5137.35400390625,1890.24904,,
ISL,1999,,,2.23505997657776,228.5,357.0,35.0,5677.115234375,1659.76896,,
ISL,2000,,,2.5720100402832,220.1,825.0,51.0,,,,
ISL,2001,,,2.83989000320435,239.09,713.0,49.0,6572.47802734375,,,
ISL,2002,,,2.82119989395142,306.4,379.0,71.0,,,,
ISL,2003,,,2.70549988746643,258.65,748.0,57.0,6657.359375,2062.84381,,
ISL,2004,,,,304.27,463.0,66.0,,,,
ISL,2005,,,2.67968988418579,363.38,545.0,47.0,7305.265625,2266.94104,,
ISL,2006,,,2.8526599407196,381.82,326.0,45.0,8006.6728515625,2175.9976,,
ISL,2007,,,2.53293991088867,380.85,53.0,61.0,7235.986328125,1694.3932,774999876.0,60.7119855018565
ISL,2008,,,2.46413993835449,421.89,31.0,50.0,7423.61083984375,1738.329,417158535.0,40.8871513668213
ISL,2009,46763922.0451044,163966020.309759,2.59713006019592,472.91,22.0,64.0,7925.9765625,1979.35848,246422112.0,31.5381171469776
ISL,2010,80111587.1255468,143497501.709966,,560.82,19.0,57.0,,,142432247.0,21.1566267628699
ISL,2011,68399224.8289516,127101613.78653,2.40367007255554,548.88,21.0,50.0,6981.3955078125,1868.15633,157704168.0,21.0526345017737
ISL,2012,78598088.3203684,64500509.8113253,,632.65,7.0,37.0,,,111298114.0,15.3935184341565
ISL,2013,77949482.4640763,92372480.5141893,1.69237995147705,582.0,13.0,33.0,5648.3603515625,1639.46,94978256.0,15.7350976267997
ISL,2014,119197270.819461,159669307.116962,1.93615996837616,587.02,13.0,51.0,,,119694465.0,17.1233941229536
ISL,2015,83750707.9610758,232042689.981485,2.18139004707336,598.66,6.0,40.0,5887.90673828125,2100.90751,111536291.0,20.1393879050807
ISL,2016,105225068.806406,193174457.975438,2.10980010032654,664.72,3.0,35.0,6640.4580078125,,136816467.0,23.3892313871534
ISL,2017,116324860.596895,256539019.076824,2.08412003517151,625.78,8.0,36.0,6130.51123046875,2371.46113,167559775.0,26.3759840115862
ISL,2018,132737142.259187,59258328.1687429,2.00020003318787,706.71,10.0,56.0,6088.27099609375,,143430806.0,23.4733662516792
ISL,2019,96747922.4532877,70570720.3361882,2.32329988479614,663.46,15.0,47.0,,,305002018.0,38.0792033549769
ISL,2020,65792259.7610629,84220454.7017188,2.47176003456116,683.91,3.0,44.0,,,144572358.0,27.957313226395
ISL,2021,65200016.6974996,66878703.982732,,,2.0,34.0,,,239162345.0,33.4873442959998
ISL,2022,75438957.3217251,82041332.956483,,,,,,,,
ISR,1960,1000000.0,,,,,,,,,
ISR,1961,2000000.0,,,,,,,,,
ISR,1962,,,,,,,,,,
ISR,1963,,,,,,,,,,
ISR,1964,,,,,,,,,,
ISR,1965,2000000.0,,,,,,,,,
ISR,1966,2000000.0,,,,,,,,,
ISR,1967,2000000.0,,,,,,,,,
ISR,1968,3000000.0,,,,,,,,,
ISR,1969,3000000.0,,,,,,,,,
ISR,1970,3000000.0,,,,,,,,,
ISR,1971,4000000.0,,,,,,,,,
ISR,1972,6000000.0,,,,,,,,,
ISR,1973,4000000.0,,,,,,,,,
ISR,1974,8000000.0,4000000.0,,,,,,,,
ISR,1975,9000000.0,5000000.0,,,,,,,,
ISR,1976,9000000.0,6000000.0,,,,,,,,
ISR,1977,11000000.0,12000000.0,,,,,,,,
ISR,1978,8000000.0,9000000.0,,,,,,,,
ISR,1979,7000000.0,10000000.0,,,,,,,,
ISR,1980,3000000.0,12000000.0,,,2104.0,669.0,,,,
ISR,1981,31000000.0,13900000.0,,,2132.0,727.0,,,,
ISR,1982,39300000.0,20800000.0,,,2207.0,707.0,,,,
ISR,1983,33900000.0,21800000.0,,,2295.0,687.0,,,,
ISR,1984,33300000.0,27600000.0,,,2690.0,696.0,,,,
ISR,1985,24900000.0,32600000.0,,,2727.0,790.0,,,,
ISR,1986,31000000.0,34600000.0,,,2830.0,819.0,,,,
ISR,1987,46700000.0,41500000.0,,,3035.0,823.0,,,,
ISR,1988,55500000.0,62000000.0,,,2859.0,995.0,,,,
ISR,1989,64300000.0,55100000.0,,,3048.0,1042.0,,,,
ISR,1990,73100000.0,62900000.0,,,2856.0,1052.0,,,,
ISR,1991,85900000.0,70400000.0,,,2630.0,1087.0,,,,
ISR,1992,103300000.0,96100000.0,,,2327.0,1400.0,,,,
ISR,1993,111300000.0,92000000.0,,,2635.0,1318.0,,,,
ISR,1994,148300000.0,115500000.0,,,2701.0,1261.0,,,,
ISR,1995,155500000.0,134300000.0,,,3159.0,1266.0,,,,
ISR,1996,183300000.0,158200000.0,2.58618998527527,8390.48,2101.0,1218.0,,,,
ISR,1997,195300000.0,177100000.0,2.80587005615234,8740.54,1445.0,1441.0,,,,
ISR,1998,212700000.0,215600000.0,2.91729998588562,8511.28,3106.0,1950.0,,,,
ISR,1999,269600000.0,253500000.0,3.32852005958557,8493.43,3904.0,2053.0,,,,
ISR,2000,360600000.0,496100000.0,3.92993998527527,9345.74,5203.0,1599.0,,,,
ISR,2001,459600000.0,425200000.0,4.18308019638062,9369.95,5521.0,1248.0,,,,
ISR,2002,461800000.0,420200000.0,4.12982988357544,9681.29,5095.0,1213.0,,,,
ISR,2003,433400000.0,425200000.0,3.89056992530823,9869.05,4569.0,1329.0,,,,
ISR,2004,490700000.0,504700000.0,3.87075996398926,10407.28,4870.0,1544.0,,,,
ISR,2005,541900000.0,574100000.0,4.0445499420166,10496.29,5157.0,1669.0,,,,
ISR,2006,680900000.0,593000000.0,4.13798999786377,11141.79,6154.0,1342.0,,,,
ISR,2007,912800000.0,785800000.0,4.41734981536865,11168.62,6394.0,1615.0,,,3121661000.0,7.62627329780844
ISR,2008,908300000.0,956700000.0,4.33012008666992,11351.67,6214.0,1528.0,,,9659048000.0,17.056000899572
ISR,2009,898600000.0,762600000.0,4.12329006195068,11158.39,5387.0,1387.0,,,10540232000.0,23.3961327354591
ISR,2010,831500000.0,849400000.0,3.92436003684998,10885.13,5856.0,1450.0,,,10584454000.0,19.3751872634769
ISR,2011,1068300000.0,1099500000.0,4.00268983840942,11245.0,5526.0,1360.0,,,11680967000.0,18.3983611945413
ISR,2012,1111700000.0,1056500000.0,4.14155006408691,11528.17,5473.0,1319.0,,,11564735000.0,19.8913886373622
ISR,2013,998000000.0,1006700000.0,4.07477998733521,11289.65,4984.0,1201.0,,,11743767000.0,19.034818930691
ISR,2014,1135700000.0,1281000000.0,4.15536022186279,11986.41,5148.0,1125.0,,,12408262000.0,19.4125897529755
ISR,2015,1061600000.0,1096100000.0,4.26147985458374,12046.16,5623.0,1285.0,,,13753939000.0,22.8957270297858
ISR,2016,1202100000.0,1265200000.0,4.5108699798584,12252.68,5119.0,1300.0,,,12189271000.0,21.8134039268515
ISR,2017,1351600000.0,1264300000.0,4.65676021575928,12322.35,5377.0,1436.0,,,12056944000.0,21.066975909014
ISR,2018,1381900000.0,1273100000.0,4.79661989212036,12459.05,5857.0,1506.0,,,12968602000.0,22.5359225619068
ISR,2019,1520200000.0,1579200000.0,5.13983011245728,13090.78,6370.0,1368.0,,,12563738000.0,23.090928602753
ISR,2020,1669800000.0,1655600000.0,5.43561983108521,13955.4,6481.0,1642.0,,,12960522000.0,28.1969360041486
ISR,2021,2176500000.0,2198200000.0,,,8017.0,1592.0,,,16089827000.0,29.591649966853
ISR,2022,2689800000.0,2813900000.0,,,,,,,,
ITA,1960,,,,,,,,,,
ITA,1961,,,,,,,,,,
ITA,1962,,,,,,,,,,
ITA,1963,,,,,,,,,,
ITA,1964,,,,,,,,,,
ITA,1965,,,,,,,,,,
ITA,1966,,,,,,,,,,
ITA,1967,,,,,,,,,,
ITA,1968,,,,,,,,,,
ITA,1969,,,,,,,,,,
ITA,1970,9599999.9904,1599999.9984,,,,,,,,
ITA,1971,11325726.8641399,4838617.65555604,,,,,,,,
ITA,1972,13717189.1826335,5137937.52973427,,,,,,,,
ITA,1973,20586403.1072693,6851829.33911985,,,,,,,,
ITA,1974,21468733.3009702,7682274.57224305,,,,,,,,
ITA,1975,19869764.3918275,13856885.4572897,,,,,,,,
ITA,1976,16918955.1721001,20132059.2394259,,,,,,,,
ITA,1977,54537911.937789,14728017.7985941,,,,,,,,
ITA,1978,31890021.9841084,18866592.5085481,,,,,,,,
ITA,1979,366070968.226918,92689942.3224362,,,,,,,,
ITA,1980,450202399.439091,95685878.3910083,,,9971.0,6369.0,,,,
ITA,1981,411054952.702098,74419832.3493203,,,,,,,,
ITA,1982,413117698.200444,68257187.8130215,,,,,,,,
ITA,1983,443025691.816496,66568347.8498195,,,12080.0,,,,,
ITA,1984,401617863.216626,66776035.7058757,,,,,,,,
ITA,1985,331601910.8831,63849720.8269314,,,7851.0,2000.0,,,,
ITA,1986,491903867.688498,79837157.8593714,,,,,,,,
ITA,1987,507367403.342493,100499162.938863,,,,,,,,
ITA,1988,779672190.911858,113099275.709839,,,8000.0,2289.0,,,,
ITA,1989,615722076.202843,110083242.643119,,,,,,,,
ITA,1990,1962163127.55162,1043013006.21975,,,,,,,,
ITA,1991,1470730161.05754,247973083.549769,,,,,,,,
ITA,1992,1442119475.96934,238930126.095978,,,486.0,7568.0,,,,
ITA,1993,1215273153.65085,234137657.030203,,,483.0,7493.0,,,,
ITA,1994,1180899067.20586,322492764.515501,,,439.0,7872.0,,,,
ITA,1995,1165087573.85832,462503766.011131,,,,,,,,
ITA,1996,1026765692.42946,381868067.561774,0.945900022983551,34243.84,1678.0,6997.0,1339.53735351563,820.00903,,
ITA,1997,1003412274.86444,490146606.542184,0.987689971923828,35158.03,,,1154.47802734375,,,
ITA,1998,1153316724.16281,475885109.67595,1.00487005710602,34127.6,,,1151.75927734375,,,
ITA,1999,2681285650.47622,1499788958.60808,0.980650007724762,34282.2,1172.0,6281.0,1149.01196289063,,,
ITA,2000,2621860110.88705,1317491031.90242,1.00364005565643,36209.65,1396.0,7877.0,1166.1220703125,,,
ITA,2001,2868963291.64108,1299572653.73489,1.04069995880127,37419.9,,,1172.77941894531,,,
ITA,2002,3231625816.15345,1934458498.40046,1.08124005794525,39094.52,,,1245.87023925781,,,
ITA,2003,4315235433.52268,2458542812.56631,1.05894005298615,42367.06,,,1221.79797363281,,,
ITA,2004,4964976033.11689,2901080104.43724,1.05025005340576,44356.03,,,1242.69299316406,,,
ITA,2005,5517920060.54574,3223190261.1755,1.04435002803802,47710.76,,,1415.36010742188,,,
ITA,2006,6544011251.91344,3703823201.65664,1.08401000499725,50570.46,,,1510.5166015625,,,
ITA,2007,8008964320.60477,4285997614.69987,1.12899005413055,53844.63,870.0,9255.0,1583.0380859375,,27766083022.0,6.71895696312563
ITA,2008,7233846030.93843,3969313813.78758,1.15971994400024,55877.79,861.0,8588.0,1625.30334472656,,29472787416.0,6.67509484585993
ITA,2009,6142374753.37807,3270322889.40337,1.21786999702454,57994.37,903.0,8814.0,1723.02038574219,,25662486010.0,7.79831134649512
