Country,Year,SE.ADT.1524.LT.FM.ZS,SE.ENR.PRIM.FM.ZS,SE.ENR.PRSC.FM.ZS,SE.ENR.SECO.FM.ZS,SE.ENR.TERT.FM.ZS,SG.GEN.PARL.ZS,SH.HIV.1524.FE.ZS,SH.HIV.1524.MA.ZS,SL.EMP.VULN.FE.ZS,SL.EMP.VULN.MA.ZS,SL.TLF.0714.FE.ZS,SL.TLF.0714.MA.ZS,SL.TLF.0714.SW.FE.ZS,SL.TLF.0714.SW.MA.ZS,SL.TLF.0714.SW.ZS,SL.TLF.0714.WK.FE.ZS,SL.TLF.0714.WK.MA.ZS,SL.TLF.0714.WK.ZS,SL.TLF.0714.ZS,SL.TLF.ACTI.1524.FE.ZS,SL.TLF.ACTI.1524.MA.ZS,SL.TLF.ACTI.1524.ZS,SL.TLF.ACTI.FE.ZS,SL.TLF.ACTI.MA.ZS,SL.TLF.ACTI.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SM.POP.REFG,SM.POP.REFG.OR,SP.ADO.TFRT,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN
ISR,1990,,1.02945995330811,1.04474997520447,1.06236004829407,0.975530028343201,,,,,,,,,,,,,,,45.775,61.532,53.785,53.289,79.324,66.085,46.386,72.031,,,,14.0,20.344,78.4,74.9
ISR,1991,,1.03114998340607,1.0404200553894,1.05109000205994,1.00822997093201,,,,5.058161,8.3691519,,,,,,,,,,46.265,63.802,55.181,54.025,79.525,66.564,46.773,72.045,16.389,11.319,,28.0,20.736,78.5,75.1
ISR,1992,,1.00987005233765,1.02548003196716,1.04346001148224,,,,,5.02166,8.4022322,,,,,,,,,,48.401,63.697,56.182,55.58,79.116,67.16,48.039,71.677,17.074,11.945,,37.0,19.24,78.4,74.7
ISR,1993,,1.00589001178741,1.02699995040894,1.0514600276947,1.08545994758606,,,,5.011264,8.4754605,,,,,,,,,,51.186,68.873,60.19,56.948,80.921,68.751,49.151,73.386,14.851,11.235,,114.0,19.157,79.1,75.3
ISR,1994,,0.999960005283356,1.0188000202179,1.04053997993469,,,,,4.963001,8.5407084,,,,,,,,,,54.56,68.848,61.841,58.847,81.017,69.772,50.758,73.388,12.328,8.165,,888.0,18.836,79.4,75.5
ISR,1995,,,,,,,,,4.878949,8.6591273,,,,,,,,,,55.079,68.041,61.691,59.905,80.76,70.191,51.692,73.214,10.725,7.319,,937.0,18.931,79.5,75.5
ISR,1996,,,,,,,,,5.031493,9.2597756,,,,,,,,,,54.464,65.822,60.261,59.839,79.546,69.565,51.475,72.013,9.687,7.528,,1121.0,18.828,80.0,76.3
ISR,1997,,,,,,7.5,,,4.6709881,9.3081061,,,,,,,,,,53.151,65.036,59.221,59.846,78.88,69.25,51.421,71.236,10.893,8.874,,988.0,17.201,80.1,76.0
ISR,1998,,,,,1.25829994678497,7.5,,,4.8250182,9.1991752,,,,,,,,,,51.128,63.052,57.22,59.701,77.612,68.561,51.332,70.122,11.212,10.392,22.0,832.0,18.02,80.3,76.1
ISR,1999,,0.988409996032715,0.990620017051697,0.992820024490356,1.30543994903564,11.6666666666667,,,5.0951217,9.5253322,,,,,,,,,,52.523,61.327,57.021,61.142,76.975,68.981,52.467,69.563,11.536,10.896,123.0,473.0,17.553,80.4,77.0
ISR,2000,,0.989629983901978,0.995169997215271,1.00090003013611,1.2994099855423,12.5,,,5.2135235,8.6830435,,,,,,,,,,54.604,61.919,58.342,62.408,77.14,69.708,53.47,69.684,11.166,11.046,4067.0,414.0,17.29,80.9,77.1
ISR,2001,,0.996969997882843,0.995660006999969,0.994279980659485,1.28387999534607,13.3333333333333,,,4.929039,8.4361855,,,,,,,,,,54.194,60.532,57.433,62.563,76.657,69.552,53.722,69.367,12.008,11.648,4159.0,361.0,16.741,81.2,77.7
ISR,2002,,0.996699988842011,0.991530001163483,0.986240029335022,1.27375996112823,14.1666666666667,,,5.0107407,8.6047961,,,,,,,,,,50.389,56.35,53.432,62.098,75.334,68.666,53.284,68.24,12.742,13.012,4170.0,561.0,16.348,81.5,77.5
ISR,2003,,0.997449994087219,0.987760007381439,0.977720022201538,1.24398994445801,15.0,,,5.2129997,9.076831,,,,,,,,,,51.911,55.229,53.604,63.147,75.071,69.068,54.169,67.956,13.814,13.254,4170.0,626.0,16.288,81.8,77.6
ISR,2004,,1.00171005725861,0.999059975147247,0.996270000934601,1.2440299987793,15.0,,,5.0088026,8.9373052,,,,,,,,,,52.631,56.203,54.454,63.664,75.62,69.604,54.66,68.437,13.769,12.409,564.0,669.0,15.683,82.4,78.0
ISR,2005,,1.00534999370575,0.999939978122711,0.994099974632263,1.2454400062561,15.0,,,5.3367519,9.3463643,,,,,,,,,,53.695,57.771,55.773,64.288,75.74,69.98,55.271,68.668,11.627,11.097,598.0,624.0,15.096,82.2,78.2
ISR,2006,,1.00867998600006,1.0025999546051,0.995959997177124,1.21328997612,14.1666666666667,,,5.9816062,9.4726677,,,,,,,,,,54.051,58.31,56.223,64.79,76.202,70.464,55.644,69.13,11.046,10.426,829.0,876.0,14.445,82.5,78.7
ISR,2007,,1.00926005840302,1.00650000572205,1.00339996814728,1.23453998565674,14.1666666666667,,,5.4073975,9.0440535,,,,,,,,,,52.738,58.296,55.571,65.361,76.859,71.079,56.146,69.723,9.814,9.013,1150.0,1539.0,14.136,82.4,78.7
ISR,2008,,1.00689005851746,1.01152002811432,1.01671004295349,1.22618997097015,14.1666666666667,,,5.2676314,8.935259,,,,,,,,,,50.85,56.973,53.971,65.257,76.689,70.942,56.188,69.755,7.857,7.567,9125.0,1486.0,14.142,83.0,79.0
ISR,2009,,1.00538003444672,1.01291000843048,1.02151000499725,1.22898995876312,18.3333333333333,,,5.7840594,9.1445146,,,,,,,,,,51.135,54.29,52.743,66.136,75.696,70.89,57.119,68.897,9.177,9.837,17725.0,1298.0,13.732,83.3,79.6
ISR,2010,,1.00440001487732,1.01357996463776,1.024129986763,1.22749996185303,19.1666666666667,,,5.9067957,9.6876413,,,,,,,,,,50.923,54.375,52.682,66.463,76.085,71.249,57.462,69.33,7.95,8.94,25462.0,1290.0,13.367,83.6,79.7
ISR,2011,,1.00478994846344,1.01201999187469,1.02030003070831,1.24326002597809,20.0,,,6.0701881,9.2685254,,,,,,,,,,48.341,52.462,50.441,66.12,75.854,70.965,57.119,69.227,6.952,7.302,41221.0,1323.0,12.449,83.5,79.9
ISR,2012,,1.00476002693176,1.01203000545502,1.02040994167328,1.24185001850128,20.0,,,6.38174,9.1127565,,,,,,,,,,48.636,50.353,49.511,67.07,75.862,71.45,58.1,69.296,6.983,6.753,48490.0,1326.0,11.518,83.6,79.9
ISR,2013,,1.00286996364594,1.01078999042511,1.01978003978729,1.25696003437042,22.5,,,6.4893121,8.8975029,,,,,,,,,,48.244,50.925,49.611,67.252,75.867,71.548,58.209,69.375,6.242,6.182,48182.0,1026.0,10.263,83.9,80.3
ISR,2014,,1.00385999679565,1.00927996635437,1.0153900384903,1.25600004196167,22.5,,,6.86746,8.9989262,,,,,,,,,,48.636,50.784,49.732,68.439,76.017,72.221,59.179,69.438,5.917,5.867,39698.0,967.0,9.919,84.1,80.3
ISR,2015,,1.00665998458862,1.00824999809265,1.01003003120422,1.27692997455597,26.6666666666667,,,6.9154341,9.000944,,,,,,,,,,48.095,49.815,48.973,68.304,75.996,72.147,59.096,69.271,5.388,5.128,32929.0,787.0,9.937,84.1,80.1
ISR,2016,,1.00916004180908,1.0129599571228,1.01718997955322,1.28539001941681,26.6666666666667,,,7.0682714,9.1220695,,,,,,,,,,48.079,48.871,48.483,68.557,75.53,72.044,59.362,69.089,4.943,4.673,30529.0,487.0,9.505,84.2,80.7
ISR,2017,,1.00900995731354,1.01277005672455,1.01699995994568,1.2907999753952,27.5,,,6.9071259,9.0271113,,,,,,,,,,48.144,48.439,48.294,68.608,75.464,72.039,59.238,68.924,4.326,4.126,25657.0,469.0,8.724,84.6,80.6
ISR,2018,,1.00878000259399,1.01285004615784,1.01742994785309,1.2974100112915,27.5,,,7.2601312,8.9130236,,,,,,,,,,47.528,46.642,47.076,69.229,74.549,71.894,59.769,68.226,3.953,4.043,18554.0,492.0,8.086,84.8,80.9
ISR,2019,,1.01178002357483,1.01429998874664,1.01716005802155,1.32889997959137,23.3333333333333,,,7.4139597,8.8291446,,,,,,,,,,46.899,45.125,45.994,69.08,74.036,71.564,59.548,67.575,3.926,3.686,16107.0,452.0,8.12,84.7,81.0
ISR,2020,,1.01163995265961,1.01328003406525,1.01514995098114,1.31725001335144,27.5,,,7.5479897,9.3469697,,,,,,,,,,43.314,41.316,42.294,67.645,71.851,69.756,58.19,65.497,4.121,4.521,1843.0,373.0,7.58,84.8,80.6
ISR,2021,,,,,,28.3333333333333,,,7.32244,9.3207624,,,,,,,,,,44.713,42.722,43.697,69.036,72.862,70.957,59.404,66.509,4.377,4.266,1191.0,453.0,7.614,84.6,80.5
ISR,2022,,,,,,23.3333333333333,,,,,,,,,,,,,,45.375,43.885,44.614,,,,60.172,67.168,3.562,3.396,1207.0,900.0,,,
ITA,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15500.0,,19.981,71.69,66.68
ITA,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14500.0,,19.368,72.48,67.17
ITA,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14300.0,,18.797,71.89,66.54
ITA,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14600.0,,19.912,72.06,66.57
ITA,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,22.505,73.18,67.58
ITA,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15000.0,,24.553,73.04,67.44
ITA,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,26.074,73.82,68.17
ITA,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,26.553,73.83,68.22
ITA,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,27.201,73.72,67.98
ITA,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,,26.625,73.88,67.89
ITA,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,26.955,74.55,68.71
ITA,1971,,0.985260009765625,0.914600014686584,0.834159970283508,0.616869986057281,,,,,,,,,,,,,,,,,,,,,,,,,12700.0,,27.479,74.88,68.88
ITA,1972,,0.987030029296875,0.918560028076172,0.843190014362335,0.602249979972839,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,29.216,75.21,69.09
ITA,1973,,0.989430010318756,0.924030005931854,0.854939997196198,0.633669972419739,,,,,,,,,,,,,,,,,,,,,,,,,12600.0,,30.426,75.12,69.08
ITA,1974,,0.989989995956421,0.929910004138947,0.869050025939941,0.658999979496002,,,,,,,,,,,,,,,,,,,,,,,,,13000.0,,32.297,75.91,69.71
ITA,1975,,0.991119980812073,0.936779975891113,0.883560001850128,0.658070027828217,,,,,,,,,,,,,,,,,,,,,,,,,11900.0,,31.441,75.91,69.54
ITA,1976,,0.992999970912933,0.941009998321533,0.893630027770996,0.651570022106171,,,,,,,,,,,,,,,,,,,,,,,,,11900.0,,29.718,76.27,69.87
ITA,1977,,0.992519974708557,0.945729970932007,0.905269980430603,0.667079985141754,,,,,,,,,,,,,,,,,,,,,,,,,11700.0,,26.411,76.74,70.15
ITA,1978,,0.992470026016235,0.954519987106323,0.92305999994278,0.694599986076355,,,,,,,,,,,,,,,,,,,,,,,,,11700.0,,24.525,77.13,70.42
ITA,1979,,0.991159975528717,0.961839973926544,0.938300013542175,0.716059982776642,,,,,,,,,,,,,,,,,,,,,,,,,14100.0,,22.339,77.46,70.71
ITA,1980,,0.993929982185364,0.971289992332459,0.953589975833893,0.747870028018951,,,,,,,,,,,,,,,,,,,,,,,,,21531.0,,19.758,77.38,70.67
ITA,1981,0.99889999628067,0.995959997177124,0.978799998760223,0.96587997674942,0.75884997844696,,,,,,,,,,,,,,,,,,,,,,,,,22601.0,,17.844,77.76,71.11
ITA,1982,,0.997879981994629,0.985949993133545,0.977450013160706,,,,,,,,,,,,,,,,,,,,,,,,,,22865.0,,16.863,78.19,71.6
ITA,1983,,0.996339976787567,0.987919986248016,0.982400000095367,0.810559988021851,,,,,,,,,,,,,,,,,,,,,,,,,22062.0,,15.722,77.99,71.45
ITA,1984,,0.997300028800964,0.989979982376099,0.985430002212524,0.827409982681274,,,,,,,,,,,,,,,,,,,,,,,,,21482.0,,14.449,78.77,72.17
ITA,1985,,0.996930003166199,0.991389989852905,0.988250017166138,0.852880001068115,,,,,,,,,,,,,,,,,,,,,,,,,22386.0,,12.704,78.8,72.3
ITA,1986,,0.996079981327057,0.991919994354248,0.989790022373199,0.882480025291443,,,,,,,,,,,,,,,,,,,,,,,,,21505.0,,11.04,79.1,72.6
ITA,1987,,0.991879999637604,0.990970015525818,0.991029977798462,0.90709000825882,,,,,,,,,,,,,,,,,,,,,,,,,20413.0,,10.196,79.6,73.0
ITA,1988,,0.99575001001358,0.992519974708557,0.991110026836395,0.924669981002808,,,,,,,,,,,,,,,,,,,,,,,,,19260.0,,10.074,79.7,73.2
ITA,1989,,0.995809972286224,0.993120014667511,0.992089986801147,0.944310009479523,,,,,,,,,,,,,,,,,,,,,,,,,13893.0,,9.517,80.2,73.6
ITA,1990,,1.00104999542236,1.00330996513367,1.00527000427246,0.961759984493256,,0.1,0.1,,,,,,,,,,,,43.217,50.415,46.879,43.449,76.059,59.637,34.973,65.726,,,10816.0,,9.021,80.3,73.8
ITA,1991,,0.998049974441528,0.997439980506897,0.997709989547729,0.938849985599518,,0.1,0.1,20.30825,21.953885,,,,,,,,,,41.787,50.385,46.16,44.848,77.323,60.98,35.961,66.648,15.744,6.8,9796.0,,8.565,80.4,73.8
ITA,1992,,0.998749971389771,0.998409986495972,0.99888002872467,1.01637005805969,,0.1,0.1,20.751189,22.273967,,,,,,,,,,37.554,46.462,42.085,42.633,75.309,58.874,33.97,64.593,13.873,6.726,9242.0,,8.12,80.8,74.2
ITA,1993,,1.02799999713898,1.00911998748779,0.998549997806549,1.05552995204926,,0.1,0.1,20.144976,22.179596,,,,,,,,,,36.08,45.93,41.09,42.218,75.006,58.521,33.498,64.09,14.805,7.608,50266.0,,8.257,81.0,74.6
ITA,1994,,1.03956997394562,1.01298999786377,0.998310029506683,1.09027004241943,,0.1,0.1,20.127199,22.277935,,,,,,,,,,33.977,43.835,38.99,42.462,74.075,58.185,33.488,63.068,15.314,8.658,73058.0,145.0,7.803,81.2,74.8
ITA,1995,,0.985599994659424,0.992780029773712,0.997340023517609,1.12427997589111,,0.1,0.1,20.157404,22.782077,,,,,,,,,,33.536,43.751,38.731,42.706,73.401,57.976,33.515,62.194,16.099,9.065,74298.0,120.0,7.361,81.5,75.0
ITA,1996,,0.989340007305145,0.996089994907379,1.0004700422287,1.14047002792358,,0.1,0.1,19.765756,22.925223,,,,,,,,,,33.959,43.207,38.662,43.434,73.519,58.404,33.947,62.048,16.215,9.273,64712.0,109.0,7.029,81.8,75.4
ITA,1997,,0.996070027351379,0.998179972171783,0.999769985675812,1.17502999305725,11.1111111111111,0.1,0.1,19.410581,22.809965,,,,,,,,,,33.815,42.639,38.302,44.001,73.583,58.723,34.163,61.927,16.369,9.35,66601.0,112.0,6.368,82.0,75.8
ITA,1998,,0.988420009613037,0.992659986019135,0.995589971542358,1.24871003627777,11.1111111111111,0.1,0.1,18.897764,22.914011,,,,,,,,,,33.031,43.612,38.411,44.885,74.064,59.407,34.673,61.986,16.537,9.434,5440.0,76.0,6.359,82.1,76.0
ITA,1999,,0.993019998073578,0.993610024452209,0.994199991226196,1.21270000934601,11.1111111111111,0.1,0.1,18.627862,22.578767,,,,,,,,,,33.725,42.307,38.091,45.952,74.077,59.951,35.377,61.792,16.258,8.829,6004.0,49.0,7.088,82.6,76.4
ITA,2000,,0.998009979724884,0.976189970970154,0.96246999502182,1.22493004798889,11.1111111111111,0.1,0.1,18.06651,22.677811,,,,,,,,,,33.904,42.069,38.062,46.651,74.189,60.359,35.687,61.669,14.832,8.31,6813.0,46.0,7.26,82.8,76.9
ITA,2001,1.00015997886658,0.991280019283295,0.983319997787476,0.978349983692169,1.2422000169754,9.84126984126984,0.1,0.1,17.6742,22.534503,,,,,,,,,,32.412,40.004,36.282,47.54,74.126,60.777,36.228,61.417,13.033,7.396,8541.0,36.0,7.043,83.2,77.2
ITA,2002,,0.977970004081726,0.970879971981049,0.966499984264374,1.25206995010376,9.84126984126984,0.1,0.1,17.480836,22.401746,,,,,,,,,,30.874,39.497,35.272,48.533,74.744,61.587,36.791,61.781,12.6,7.014,10031.0,223.0,6.953,83.2,77.4
ITA,2003,,0.988730013370514,0.980289995670319,0.975120007991791,1.25480997562408,11.4886731391586,0.1,0.1,17.440911,22.479219,,,,,,,,,,30.111,38.966,34.632,49.406,75.521,62.417,37.358,62.156,11.94,6.864,12812.0,208.0,7.062,82.8,77.3
ITA,2004,,0.991050004959106,0.993260025978088,0.994599997997284,1.25636005401611,11.525974025974,0.1,0.1,17.946423,22.399557,,,,,,,,,,31.978,41.242,36.715,51.073,75.329,63.163,38.44,61.884,10.232,6.277,15668.0,192.0,7.251,83.7,78.0
ITA,2005,,0.986469984054565,0.990549981594086,0.993040025234222,1.2692699432373,11.525974025974,0.1,0.1,16.619845,21.382108,,,,,,,,,,28.793,38.687,33.852,50.895,74.763,62.796,38.073,61.085,10.038,6.169,20674.0,219.0,7.017,83.6,78.1
ITA,2006,,0.98580002784729,0.988900005817413,0.990790009498596,1.28182995319366,17.3015873015873,0.1,0.1,16.424331,21.161257,,,,,,,,,,26.943,37.519,32.35,51.246,74.744,62.96,38.211,60.873,8.774,5.422,26870.0,106.0,6.836,84.1,78.6
ITA,2007,,0.987450003623962,0.98896998167038,0.98988002538681,1.2885400056839,17.3015873015873,0.1,0.1,16.104117,21.055519,,,,,,,,,,25.495,35.908,30.82,50.987,74.431,62.667,37.957,60.467,7.84,4.88,38061.0,84.0,6.811,84.2,78.8
ITA,2008,,0.988099992275238,0.989430010318756,0.990230023860931,1.29306995868683,21.2698412698413,0.1,0.1,15.452632,20.610902,,,,,,,,,,25.599,35.667,30.749,51.979,74.444,63.161,38.685,60.414,8.486,5.491,47059.0,57.0,7.188,84.2,78.9
ITA,2009,,0.988569974899292,0.990819990634918,0.992190003395081,1.30046999454498,21.2698412698413,0.1,0.1,14.815306,20.526471,,,,,,,,,,23.733,33.726,28.849,51.436,73.693,62.504,38.249,59.6,9.223,6.722,54962.0,42.0,7.051,84.3,79.1
ITA,2010,,0.990469992160797,0.989950001239777,0.989629983901978,1.29972004890442,21.2698412698413,0.1,0.1,14.910565,21.102691,,,,,,,,,,23.171,32.748,28.079,51.371,73.222,62.224,38.182,59.099,9.592,7.494,56402.0,45.0,6.867,84.7,79.5
ITA,2011,1.00018000602722,0.988560020923615,0.987070024013519,0.986169993877411,1.30290997028351,21.5873015873016,0.1,0.1,14.62402,20.980883,,,,,,,,,,22.848,31.156,27.109,51.807,73.019,62.334,38.412,58.728,9.54,7.52,58066.0,57.0,6.653,84.8,79.7
ITA,2012,,0.992150008678436,0.989939987659454,0.988590002059937,1.29787003993988,21.4285714285714,0.1,0.1,14.504688,20.985399,,,,,,,,,,24.058,32.824,28.559,53.824,73.942,63.81,39.721,59.257,11.823,9.795,64782.0,65.0,6.503,84.8,79.8
ITA,2013,,0.995169997215271,0.993749976158142,0.992879986763,1.28598999977112,31.4285714285714,0.1,0.1,14.16705,20.606063,,,,,,,,,,23.457,30.625,27.14,54.01,73.519,63.699,39.692,58.668,13.066,11.477,76248.0,64.0,5.954,85.2,80.3
ITA,2014,,0.99506002664566,0.994589984416962,0.994350016117096,1.2804000377655,31.4285714285714,0.1,0.1,14.715958,20.5209798,,,,,,,,,,23.133,30.922,27.139,54.867,73.881,64.316,40.141,58.731,13.794,11.855,93712.0,63.0,5.675,85.6,80.7
ITA,2015,,0.995710015296936,0.996529996395111,0.99712997674942,1.27128994464874,30.952380952381,0.1,0.1,14.245064,20.298047,,,,,,,,,,21.722,30.392,26.188,54.548,74.392,64.417,39.789,58.908,12.692,11.321,118036.0,69.0,5.214,84.9,80.3
ITA,2016,,1.00004005432129,1.00269997119904,1.00449001789093,1.26593005657196,30.952380952381,0.1,0.1,14.061537,19.911171,,,,,,,,,,22.799,30.171,26.609,55.622,75.062,65.303,40.457,59.261,12.773,10.892,147362.0,49.0,4.883,85.6,81.0
ITA,2017,,0.969990015029907,0.984040021896362,0.992980003356934,1.25855994224548,30.952380952381,0.1,0.1,13.30714,19.763838,,,,,,,,,,22.151,29.906,26.178,56.32,75.251,65.764,40.932,59.363,12.387,10.337,167330.0,52.0,4.438,85.2,80.8
ITA,2018,1.0003000497818,0.96739000082016,0.978990018367767,0.986259996891022,1.25562000274658,35.7142857142857,0.1,0.1,13.396374,19.3615943,,,,,,,,,,21.94,29.881,26.078,56.587,75.363,65.968,41.096,59.385,11.769,9.749,189227.0,69.0,4.133,85.6,81.2
ITA,2019,1.00100994110107,0.981119990348816,0.983399987220764,0.984809994697571,1.25656998157501,35.7142857142857,0.1,0.1,13.406003,19.2379157,,,,,,,,,,22.071,29.759,26.078,56.888,75.232,66.061,41.248,59.143,11.101,9.091,207602.0,76.0,3.878,85.7,81.4
ITA,2020,,0.999210000038147,0.990440011024475,0.985260009765625,1.26595997810364,35.7142857142857,0.1,0.1,13.154866,19.049273,,,,,,,,,,18.829,28.428,23.825,55.05,73.787,64.424,39.834,57.791,10.19,8.4,128033.0,62.0,3.881,84.5,80.0
ITA,2021,,,,,,35.7142857142857,0.1,0.1,12.477192,18.5890251,,,,,,,,,,20.162,29.306,24.916,55.667,73.661,64.676,40.097,57.621,10.625,8.664,144862.0,61.0,3.993,85.1,80.6
ITA,2022,,,,,,32.25,,,,,,,,,,,,,,21.523,30.361,26.109,,,,41.012,58.43,9.448,7.08,296181.0,151.0,,,
JPN,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.261,70.19,65.32
JPN,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.348,70.79,66.03
JPN,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.015,71.16,66.23
JPN,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.444,72.34,67.21
JPN,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.836,72.87,67.67
JPN,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.912,72.92,67.74
JPN,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.411,73.61,68.35
JPN,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.706,74.15,68.91
JPN,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.755,74.3,69.05
JPN,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.751,74.67,69.18
JPN,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.735,74.66,69.31
JPN,1971,,1.00592994689941,1.00853002071381,1.01170003414154,0.407680004835129,,,,,,,,,,,,,,,,,,,,,,,,,,,4.685,75.58,70.17
JPN,1972,,1.00592005252838,1.01311004161835,1.02152001857758,0.407750010490417,,,,,,,,,,,,,,,,,,,,,,,,,,,4.833,75.94,70.5
JPN,1973,,1.00560998916626,1.01304996013641,1.02174997329712,0.42985001206398,,,,,,,,,,,,,,,,,,,,,,,,,,,4.856,76.02,70.7
JPN,1974,,1.00413000583649,1.01231002807617,1.02172994613647,0.450179994106293,,,,,,,,,,,,,,,,,,,,,,,,,,,4.579,76.31,71.16
JPN,1975,,1.00311994552612,1.01195001602173,1.02230000495911,0.478659987449646,,,,,,,,,,,,,,,,,,,,,,,,,,,4.073,76.89,71.73
JPN,1976,,1.0010199546814,1.01119005680084,1.02323997020721,0.500620007514954,,,,,,,,,,,,,,,,,,,,,,,,,,,3.581,77.35,72.15
JPN,1977,,0.999710023403168,1.00969004631042,1.02155995368958,0.520749986171722,,,,,,,,,,,,,,,,,,,,,,,,,600.0,,3.336,77.95,72.69
JPN,1978,,0.998560011386871,1.00909996032715,1.02164995670319,0.505270004272461,,,,,,,,,,,,,,,,,,,,,,,,,610.0,,3.367,78.33,72.97
JPN,1979,,0.997919976711273,1.00864005088806,1.02162003517151,0.512369990348816,,,,,,,,,,,,,,,,,,,,,,,,,1260.0,,3.321,78.89,73.46
JPN,1980,,0.998740017414093,1.00908994674683,1.02216994762421,0.508560001850128,,,,,,,,,,,,,,,,,,,,,,,,,2390.0,,3.438,78.76,73.35
JPN,1981,,0.999249994754791,1.01026999950409,1.02409994602203,0.511579990386963,,,,,,,,,,,,,,,,,,,,,,,,,2520.0,,3.643,79.13,73.79
JPN,1982,,1.00039005279541,1.0110000371933,1.02406001091003,0.515179991722107,,,,,,,,,,,,,,,,,,,,,,,,,4390.0,,3.937,79.66,74.22
JPN,1983,,1.00129997730255,1.01173996925354,1.02428996562958,0.525189995765686,,,,,,,,,,,,,,,,,,,,,,,,,4900.0,,4.148,79.78,74.2
JPN,1984,,1.00174999237061,1.01180005073547,1.02348005771637,0.534150004386902,,,,,,,,,,,,,,,,,,,,,,,,,3967.0,,4.171,80.18,74.54
JPN,1985,,1.00227999687195,1.00959002971649,1.0176500082016,0.549120008945465,,,,,,,,,,,,,,,,,,,,,,,,,4707.0,,3.771,80.48,74.78
JPN,1986,,1.0024299621582,1.01048004627228,1.01870000362396,0.561580002307892,,,,,,,,,,,,,,,,,,,,,,,,,5016.0,,3.618,80.93,75.23
JPN,1987,,1.0025600194931,1.01075994968414,1.01870000362396,0.585720002651215,,,,,,,,,,,,,,,,,,,,,,,,,5601.0,,3.671,81.39,75.61
JPN,1988,,1.00282001495361,1.01196002960205,1.02035999298096,0.616699993610382,,,,,,,,,,,,,,,,,,,,,,,,,6110.0,,3.491,81.3,75.54
JPN,1989,,1.00302004814148,1.01333999633789,1.02250003814697,0.633189976215363,,,,,,,,,,,,,,,,,,,,,,,,,6479.0,,3.394,81.77,75.91
JPN,1990,,1.00366997718811,1.01502001285553,1.0249400138855,0.652390003204346,,,,,,,,,,,,,,,44.871,43.395,44.116,57.307,82.996,70.221,50.086,77.179,,,6819.0,,3.484,81.9,75.92
JPN,1991,,1.00446999073029,1.01102995872498,1.01665997505188,0.653299987316132,,,,23.947552,13.323058,,,,,,,,,,45.889,44.97,45.419,58.206,83.477,70.916,50.684,77.576,2.22,2.018,6397.0,,3.779,82.11,76.11
JPN,1992,,1.00533998012543,1.01159000396729,1.01699995994568,0.710629999637604,,,,22.602339,12.759774,,,,,,,,,,46.644,46.584,46.613,58.514,84.126,71.4,50.728,77.943,2.261,2.158,6669.0,,3.989,82.22,76.09
JPN,1993,,1.00574994087219,1.01453995704651,1.02228999137878,,,,,21.087893,12.198482,,,,,,,,,,46.717,47.486,47.11,58.416,84.515,71.55,50.295,77.992,2.62,2.419,6495.0,,4.036,82.51,76.25
JPN,1994,,1.00483000278473,1.01110005378723,1.01653003692627,0.816039979457855,,,,20.355277,12.022346,,,,,,,,,,47.301,47.915,47.615,58.564,84.52,71.63,50.157,77.733,3.02,2.819,5942.0,7.0,4.087,82.98,76.57
JPN,1995,,1.00470995903015,1.01074004173279,1.01602005958557,0.826179981231689,,,,19.86954,11.851432,,,,,,,,,,47.418,48.003,47.717,58.704,84.645,71.765,49.96,77.537,3.261,3.159,5432.0,5.0,3.981,82.85,76.38
JPN,1996,,1.00628995895386,,,,,,,18.999647,11.675935,,,,,,,,,,47.723,48.874,48.312,59.139,85.249,72.288,50.004,77.706,3.34,3.441,5278.0,,4.045,83.59,77.01
