Country,Year,IC.FRM.FEMM.ZS,IC.FRM.FEMO.ZS,SE.ADT.1524.LT.FE.ZS,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.MA.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ENR.PRIM.FM.ZS,SE.ENR.PRSC.FM.ZS,SE.ENR.SECO.FM.ZS,SE.ENR.TERT.FM.ZS,SE.PRE.ENRR.FE,SE.PRE.ENRR.MA,SE.PRM.CMPT.FE.ZS,SE.PRM.CMPT.MA.ZS,SE.PRM.CUAT.FE.ZS,SE.PRM.CUAT.MA.ZS,SE.PRM.CUAT.ZS,SE.PRM.ENRL.FE.ZS,SE.PRM.ENRR.FE,SE.PRM.ENRR.MA,SE.PRM.GINT.FE.ZS,SE.PRM.GINT.MA.ZS,SE.PRM.NENR.FE,SE.PRM.NENR.MA,SE.PRM.NINT.FE.ZS,SE.PRM.NINT.MA.ZS,SE.PRM.PRS5.FE.ZS,SE.PRM.PRS5.MA.ZS,SE.PRM.PRSL.FE.ZS,SE.PRM.PRSL.MA.ZS,SE.PRM.REPT.FE.ZS,SE.PRM.REPT.MA.ZS,SE.PRM.TCAQ.FE.ZS,SE.PRM.TCAQ.MA.ZS,SE.PRM.TCHR.FE.ZS,SE.PRM.TENR.FE,SE.PRM.TENR.MA,SE.PRM.UNER.FE,SE.PRM.UNER.MA,SE.SCH.LIFE.FE,SE.SCH.LIFE.MA,SE.SEC.CUAT.LO.FE.ZS,SE.SEC.CUAT.LO.MA.ZS,SE.SEC.CUAT.LO.ZS,SE.SEC.CUAT.PO.FE.ZS,SE.SEC.CUAT.PO.MA.ZS,SE.SEC.CUAT.PO.ZS,SE.SEC.CUAT.UP.FE.ZS,SE.SEC.CUAT.UP.MA.ZS,SE.SEC.CUAT.UP.ZS,SE.SEC.ENRL.FE.ZS,SE.SEC.ENRL.GC.FE.ZS,SE.SEC.ENRL.VO.FE.ZS,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.SEC.NENR.FE,SE.SEC.NENR.MA,SE.SEC.PROG.FE.ZS,SE.SEC.PROG.MA.ZS,SE.SEC.TCHR.FE.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SE.TER.CUAT.DO.FE.ZS,SE.TER.CUAT.DO.MA.ZS,SE.TER.CUAT.DO.ZS,SE.TER.CUAT.MS.FE.ZS,SE.TER.CUAT.MS.MA.ZS,SE.TER.CUAT.MS.ZS,SE.TER.CUAT.ST.FE.ZS,SE.TER.CUAT.ST.MA.ZS,SE.TER.CUAT.ST.ZS,SE.TER.ENRR.FE,SE.TER.ENRR.MA,SG.ABS.PENB,SG.AGE.FUPN.EQ,SG.AGE.MRET.EQ,SG.AGE.PAPN.EQ,SG.AGE.RTRE.FE,SG.AGE.RTRE.FL.FE,SG.AGE.RTRE.FL.MA,SG.AGE.RTRE.MA,SG.AGE.RTRE.PL.FE,SG.AGE.RTRE.PL.MA,SG.APL.PSPT.EQ,SG.BUS.REGT.EQ,SG.CNT.SIGN.EQ,SG.COK.CHCO.ZS,SG.COK.CROP.ZS,SG.COK.DUNG.ZS,SG.COK.ELEC.ZS,SG.COK.HOUS.ZS,SG.COK.LPGN.ZS,SG.COK.OTHR.ZS,SG.COK.OUTD.ZS,SG.COK.SBLD.ZS,SG.COK.STRW.ZS,SG.COK.WOOD.ZS,SG.CTR.TRVL.EQ,SG.DMK.ALLD.FN.ZS,SG.DMK.DPCH.FN.ZS,SG.DMK.FOOD.FN.ZS,SG.DMK.HLTH.FN.ZS,SG.DMK.HLTH.HB.ZS,SG.DMK.HLTH.OT.ZS,SG.DMK.HLTH.SE.ZS,SG.DMK.HLTH.WF.ZS,SG.DMK.HLTH.WH.ZS,SG.DMK.NONE.FN.ZS,SG.DMK.PRCH.FN.ZS,SG.DMK.PRCH.HB.ZS,SG.DMK.PRCH.OT.ZS,SG.DMK.PRCH.SE.ZS,SG.DMK.PRCH.WF.ZS,SG.DMK.PRCH.WH.ZS,SG.DMK.SRCR.FN.ZS,SG.DMK.VISI.FN.ZS,SG.DMK.VISI.HB.ZS,SG.DMK.VISI.OT.ZS,SG.DMK.VISI.SE.ZS,SG.DMK.VISI.WF.ZS,SG.DMK.VISI.WH.ZS,SG.DML.PRGW,SG.DNG.WORK.DN.EQ,SG.GEN.MNST.ZS,SG.GEN.PARL.ZS,SG.GEN.TECH.ZS,SG.GET.JOBS.EQ,SG.H2O.PRMS.HH.ZS,SG.H2O.TL30.HH.ZS,SG.H2O.TM30.HH.ZS,SG.HLD.HEAD.EQ,SG.HME.TRVL.EQ,SG.IHT.ASST.EQ,SG.IHT.ASST.PT.EQ,SG.IND.WORK.EQ,SG.LAW.ASST.AR,SG.LAW.CRDD.GR,SG.LAW.EQRM.WK,SG.LAW.INDX,SG.LAW.NMCN,SG.LAW.NODC.HR,SG.LAW.OBHB.MR.NO,SG.LEG.DVAW,SG.LEG.SXHR.EM,SG.LOC.LIVE.EQ,SG.NGT.WORK.EQ,SG.OBT.DVRC.EQ,SG.OPN.BANK.EQ,SG.OWN.PRRT.IM,SG.PEN.SXHR.EM,SG.POP.MIGR.FE.ZS,SG.REM.RIGT.EQ,SG.RSX.BRTH.ZS,SG.RSX.NORS.ZS,SG.RSX.REAS.ZS,SG.RSX.SXOT.ZS,SG.RSX.TIRD.ZS,SG.RSX.TMDS.ZS,SG.TIM.UWRK.FE,SG.TIM.UWRK.MA,SG.VAW.1549.ZS,SG.VAW.ARGU.ZS,SG.VAW.BURN.ZS,SG.VAW.GOES.ZS,SG.VAW.NEGL.ZS,SG.VAW.REAS.ZS,SG.VAW.REFU.ZS,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,SH.DYN.AIDS.FE.ZS,SH.FPL.SATI.ZS,SH.HIV.1524.FE.ZS,SH.HIV.1524.MA.ZS,SH.HIV.ARTC.FE.ZS,SH.HIV.ARTC.MA.ZS,SH.HIV.INCD.FE.P3,SH.HIV.INCD.MA.P3,SH.HIV.INCD.YG.FE.P3,SH.HIV.INCD.YG.MA.P3,SH.MMR.LEVE,SH.MMR.LEVE.AL,SH.MMR.LEVE.GT,SH.MMR.RISK,SH.MMR.RISK.ZS,SH.MMR.WAGE.ZS,SH.PAR.LEVE,SH.PAR.LEVE.AL,SH.PAR.LEVE.FE,SH.PAR.LEVE.MA,SH.PRV.SMOK.FE,SH.PRV.SMOK.MA,SH.PTR.LEVE,SH.PTR.LEVE.AL,SH.STA.ANVC.ZS,SH.STA.BRTC.ZS,SH.STA.MALN.FE.ZS,SH.STA.MALN.MA.ZS,SH.STA.MMRT,SH.STA.MMRT.NE,SH.STA.OB18.FE.ZS,SH.STA.OB18.MA.ZS,SL.AGR.0714.FE.ZS,SL.AGR.0714.MA.ZS,SL.AGR.EMPL.FE.ZS,SL.AGR.EMPL.MA.ZS,SL.EMP.1524.SP.FE.ZS,SL.EMP.1524.SP.MA.ZS,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.MA.ZS,SL.EMP.OWAC.FE.ZS,SL.EMP.OWAC.MA.ZS,SL.EMP.SELF.FE.ZS,SL.EMP.SELF.MA.ZS,SL.EMP.TOTL.SP.FE.ZS,SL.EMP.TOTL.SP.MA.ZS,SL.EMP.UNDR.FE.ZS,SL.EMP.UNDR.MA.ZS,SL.EMP.VULN.FE.ZS,SL.EMP.VULN.MA.ZS,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.MA.ZS,SL.FAM.WORK.FE.ZS,SL.FAM.WORK.MA.ZS,SL.IND.EMPL.FE.ZS,SL.IND.EMPL.MA.ZS,SL.MNF.0714.FE.ZS,SL.MNF.0714.MA.ZS,SL.SRV.0714.FE.ZS,SL.SRV.0714.MA.ZS,SL.SRV.EMPL.FE.ZS,SL.SRV.EMPL.MA.ZS,SL.TLF.0714.FE.ZS,SL.TLF.0714.MA.ZS,SL.TLF.0714.SW.FE.ZS,SL.TLF.0714.SW.MA.ZS,SL.TLF.0714.WK.FE.ZS,SL.TLF.0714.WK.MA.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SL.TLF.PART.FE.ZS,SL.TLF.PART.MA.ZS,SL.TLF.TOTL.FE.IN,SL.TLF.TOTL.FE.ZS,SL.UEM.1524.FE.ZS,SL.UEM.1524.FM.NE.ZS,SL.UEM.1524.FM.ZS,SL.UEM.1524.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SP.ADO.TFRT,SP.DYN.AMRT.FE,SP.DYN.AMRT.MA,SP.DYN.CONU.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.DYN.LE60.FE.IN,SP.DYN.LE60.MA.IN,SP.DYN.SMAM.FE,SP.DYN.SMAM.MA,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.DYN.WFRT,SP.HOU.FEMA.ZS,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.AG00.FE.IN,SP.POP.AG00.MA.IN,SP.POP.AG01.FE.IN,SP.POP.AG01.MA.IN,SP.POP.AG02.FE.IN,SP.POP.AG02.MA.IN,SP.POP.AG03.FE.IN,SP.POP.AG03.MA.IN,SP.POP.AG04.FE.IN,SP.POP.AG04.MA.IN,SP.POP.AG05.FE.IN,SP.POP.AG05.MA.IN,SP.RUR.TOTL.FE.ZS,SP.RUR.TOTL.MA.ZS,SP.URB.TOTL.FE.ZS,SP.URB.TOTL.MA.ZS
AUS,1979,,,,,,,,0.990209996700287,,,0.836610019207001,66.6233062744141,68.0123062133789,,,,,,48.65822,111.337013244629,112.437561035156,,,,,,,,,,,,,,,70.7802124023438,,,,,,,,,,,,,,,,,49.43993,,,,,,,,45.3927116394043,,,,,,,,,,,,,22.745059967041,27.1872406005859,0.0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,12.3,10.8,,,,,,,,,,,,,,,4.69,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.699914748508,,,,,27.837,86.587,169.626,,77.62,70.56,,,,,1.907,85.584516,73.398528,,,,,,108501.5,114137.5,109510.5,115048.5,110819.5,116158.5,113073.0,118216.5,116715.0,122462.0,121586.5,127582.0,,,,
AUS,1980,,,,,,,,0.989069998264313,,,0.856959998607636,64.6045532226563,65.5354232788086,,,,,,48.62898,110.448509216309,111.668502807617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.60589,,,,,,,,45.2355308532715,,,,,,,,,,,,,23.1869106292725,27.0571002960205,0.0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,12.6,11.2,,,,,,,,,,,,,,,5.03,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.73127753304,,,,,27.085,84.086,165.1,,77.96,70.88,,,,,1.891,86.10466,73.949046,,,,,,109350.0,115073.5,109171.5,114654.0,110331.0,115752.5,111678.0,116979.0,113955.0,119233.5,117565.5,123444.0,6.70383464781071,7.53331520261082,43.3641555615991,42.3986945879793
AUS,1981,,,,,,,,0.986869990825653,,,0.851809978485107,64.1745910644531,64.9066925048828,,,,,,48.5754,108.957916259766,110.407539367676,,,,,,,,,,,,,,,69.9932174682617,,,,,,,,,,,,,,,,,49.72002,,,,,,,,45.1438102722168,,,,,,,,,,,,,23.505729675293,27.5950202941895,0.0,0.0,1.0,1.0,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,62.5,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,12.8,11.5,,,,,,,,,,,,,,,4.81,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.013752455796,,,,,27.509,81.303,160.649,,78.3,71.2,,,23.5,25.7,1.935,86.333668,74.542356,,,,,,112230.0,117850.0,110311.0,115894.0,110277.0,115729.0,111441.0,116808.0,112846.0,118165.0,115076.0,120594.5,,,,
AUS,1982,,,,,,,,0.987659990787506,,,0.868279993534088,65.5100402832031,66.1501770019531,,,,,,48.57341,107.88809967041,109.235748291016,,,99.05941,99.12512,,,,,,,,,,,,99.05941,99.12512,7160.0,6964.0,,,,,,,,,,,,,49.6691,,,,,,,,,,,,,,,,,,,,,23.8038501739502,27.414909362793,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,65.625,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,13.1,11.8,,,,,,,,,,,,,,,5.53,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.487951807229,,,,,26.557,82.137,157.021,,78.48,71.5,22.218875,17.4855419999999,,,1.929,86.155059,74.911234,,,,,,114971.0,120992.0,113101.5,118673.0,111398.0,117111.0,111371.0,116926.5,112564.0,118009.0,113913.5,119377.0,,,,
AUS,1983,,,,,,,,0.986029982566834,,,0.891040027141571,68.2171096801758,68.7572174072266,,,,,,48.49309,106.443153381348,107.95166015625,,,97.89896,98.31969,,,,,,,,,,,,97.89896,98.31969,15799.0,13233.0,,,,,,,,,,,,,49.47666,,,,,,,,,,,,,,,,,,,,,24.8176898956299,27.8523902893066,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,68.75,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,13.4,12.1,,,,,,,,,,,,,,,6.49,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.680412371134,,,,,25.779,79.381,148.861,,78.66,71.8,,,,,1.924,86.571285,76.073334,,,,,,116465.0,122753.5,115550.0,121503.5,113877.5,119590.5,112175.5,118059.5,112132.0,117883.0,113319.5,118802.5,,,,
AUS,1984,,,,,,,,0.984790027141571,,,0.903389990329742,69.5204086303711,69.6622924804688,,,,,,48.41508,105.601081848145,107.231971740723,,,96.17074,96.42966,,,,,,,,,,,71.8306732177734,96.17074,96.42966,28182.0,27571.0,,,,,,,,,,,,,49.49551,,,,,,,,48.2224617004395,,,,,,,,,,,,,25.6096992492676,28.3484897613525,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,13.7,12.4,,,,,,,,,,,,,,,6.08,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.7534246575343,,,,,22.492,77.799,145.955,,78.84,72.1,,,,,1.84,86.884033,76.402006,,,,,,117154.5,122889.0,116873.0,123017.5,116146.5,122098.5,114434.5,120286.0,112779.0,118814.5,112683.5,118491.5,,,,
AUS,1985,,,,,,,,0.992529988288879,,,0.944850027561188,71.5623016357422,72.393798828125,,,,,,48.56699,104.48738861084,105.273292541504,,,96.45473,96.24445,,,,,,,,,,,,96.45473,96.24445,25412.0,28295.0,,,,,,,,,,,,,49.48696,,,,,,,,48.095890045166,,,,,,,,,,,,,27.1042194366455,28.6864204406738,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,14.1,12.8,,,,,,,,,,,,,,,5.75,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3444730077121,,,,,21.94,78.646,142.205,,79.02,72.4,,,,,1.923,86.933861,76.808999,,,,,,117179.5,122747.5,117640.5,123253.0,117551.0,123624.0,116799.0,122846.5,115161.0,121142.0,113456.5,119594.5,6.8963333544424,7.64359445253625,43.1764929390159,42.2835792540054
AUS,1986,,,,,,,,0.994719982147217,,,0.986109972000122,73.6496887207031,73.5456695556641,,,,,,48.57691,105.152008056641,105.710121154785,,,97.25597,96.79883,,,,,,,,,,,70.942268371582,97.25597,96.79883,19271.0,23673.0,,,,,,,,,,,,,49.58444,,,,,,,,47.2986183166504,,,,,,,,,,,,,29.3048706054688,29.7176094055176,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,14.4,13.2,,,,,,,,,,,,,,,6.1,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.8565815324165,,,,,20.663,73.677,136.867,76.1,79.2,72.7,,,24.8,27.1,1.868,87.696392,77.736504,,,,,,117013.0,122972.5,117999.5,123515.0,118550.5,124076.0,118443.0,124634.0,117700.0,123891.0,116064.5,122150.5,,,,
AUS,1987,,,,,,,,0.996630012989044,,,1.03919005393982,73.3387832641602,73.0604400634766,,,,,,48.59099,105.676803588867,106.034172058105,,,97.91632,97.24751,,,,,,,,,,,71.3562393188477,97.91632,97.24751,14511.0,20212.0,,,,,,,,,,,,,49.60315,,,,,,,,48.0221786499023,,,,,,,,,,,,,30.2884292602539,29.1015605926514,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,14.7,13.5,,,,,,,,,,,,,,,6.71,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.4707446808511,,,,,19.691,73.58,136.15,,79.44,73.02,22.717977,18.2456,,,1.845,87.733404,78.048054,,,,,,117942.0,124028.5,118140.5,124086.5,119272.5,124699.5,119716.5,125399.5,119550.5,125922.0,118790.5,125062.5,,,,
AUS,1988,,,,,,,,0.999130010604858,,,1.07472002506256,71.2973785400391,71.7469711303711,,,,,,48.63513,106.44132232666,106.534248352051,,,98.66307,97.85649,,,,,,,,,,,71.7272415161133,98.66307,97.85649,9345.0,15810.0,,,,,,,,,,,,,49.66055,,,,,,,,48.321720123291,,,,,,,,,,,,,32.7436599731445,30.2969493865967,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,15.1,13.9,,,,,,,,,,,,,,,6.11,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.673148840688,,,,,19.588,71.991,132.608,,79.68,73.34,,,25.5,27.9,1.831,87.991309,78.495375,,,,,,119806.0,125821.0,119126.0,125207.0,119624.5,125580.0,120714.5,126334.0,121070.5,126987.0,120818.0,127324.0,,,,
AUS,1989,,,,,,,,0.998960018157959,,,1.11105000972748,71.13671875,71.1288528442383,,,,,,48.63011,106.62735748291,106.73885345459,,,98.77965,97.97229,,,,,,,,,,,72.2710571289063,98.77965,97.97229,8656.0,15177.0,,,,,,,,,,,,,49.79385,,,,,,,,48.8013305664063,,,,,,,,,,,,,34.6080207824707,30.7647590637207,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,15.5,14.3,,,,,,,,,,,,,,,6.63,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.84990619137,,,,,20.015,70.172,130.174,,79.92,73.66,,,25.8,28.1,1.838,88.013543,78.831327,,,,,,122020.0,128303.0,120870.5,126919.5,120432.0,126592.5,121081.5,127247.0,122208.5,128051.5,122423.5,128476.0,,,,
AUS,1990,,,,,,,,0.997169971466064,,,1.13350999355316,70.9356689453125,70.6943664550781,,,,,,48.5992,106.216979980469,106.518447875977,,,98.27587,97.68868,,,,,,,,,,,,98.27587,97.68868,12488.0,17656.0,,,,,,,,,,,,,49.73474,,,,,,,,50.0909996032715,,,,,,,,,,,,,37.936408996582,32.8713989257813,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,49.1001875246668,1.0,,,,,,,,,,,,,,,,,,6.5,,0.1,0.1,,,0.02,0.16,0.01,0.05,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,15.8,14.7,,,,,,,,,,,,,,,7.13,3.15,,,,,,,,,,,,,,,,,,,,,52.214,75.537,,,3511342.0,41.3930865071327,,96.6742252456538,,,,,21.673,66.314,123.906,,80.16,73.98,,,26.0,28.4,1.902,88.811695,79.88644,,,,,,124384.5,131103.5,122826.0,129185.0,121844.0,128010.0,121556.5,127843.5,122373.0,128778.0,123513.5,129443.5,6.94858747148623,7.65046499385857,43.1830145639586,42.2179329706966
AUS,1991,,,,,,,,0.996020019054413,,,1.15384995937347,70.3616409301758,70.5403289794922,,,,,,48.60162,105.879638671875,106.302978515625,,,97.68312,97.10927,,,,,,,,,,,73.7380981445313,97.68312,97.10927,17077.0,22443.0,,,,,,,,,,,,,49.52413,,,,,,,,50.4150695800781,,,,,,,,,,,,,41.5673713684082,35.1720886230469,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,7.2,,0.1,0.1,,,0.02,0.13,0.01,0.04,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,99.6,,,,,16.2,15.2,,,3.846524,6.441501,55.871,59.055,5.43294,9.019186,8.67700004577637,13.6129999160767,15.37768,23.32118,47.195,67.217,8.79,4.73,9.944737,14.3019863,84.62232,76.67883,1.280652,0.7026763,12.07738,31.71725,,,,,84.07613,61.84125,,,,,,,51.947,74.592,54.33,27.3,3545609.0,41.6067930990821,16.272,87.7693965517241,87.7764591649585,18.538,9.148,9.888,21.491,65.316,118.763,,80.4,74.3,,,,,1.849,89.054016,80.716254,,,,,,125702.0,132532.5,124922.5,131682.5,123593.0,130068.0,122655.5,128862.5,122461.0,128937.0,123518.0,129996.0,,,,
AUS,1992,,,,,,,,0.99617999792099,,,1.15822994709015,70.507682800293,70.6423034667969,,,,,,48.6384,105.766319274902,106.171432495117,,,97.44872,96.87792,,,,,,,,,,,74.1687469482422,97.44872,96.87792,19042.0,24513.0,,,,,,,,,,,,,49.39533,,,,,,,,50.6291389465332,,,,,,,,,,,,,43.177059173584,36.3450088500977,0.0,0.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,75.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,7.9,,0.1,0.1,,,0.02,0.12,0.01,0.03,84.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,99.3,,,,,16.7,15.6,,,3.610017,6.10646,54.812,57.193,5.272968,8.792518,8.66899967193604,14.164999961853,15.32703,23.65866,46.753,65.705,10.35,5.79,10.054061,14.8661397,84.673,76.34132,1.398714,0.7154997,11.73321,31.71288,,,,,84.65678,62.18066,,,,,,,51.906,74.081,53.5,25.91,3588956.0,41.7833963623434,17.613,84.8820414058738,84.9392361111111,20.736,9.927,11.306,21.593,64.999,116.61,,80.4,74.5,23.588408,19.2789399999999,26.4,28.6,1.888,89.15465,80.952394,,,,,,125850.5,132591.0,125993.5,132791.5,125541.5,132293.5,124222.0,130712.0,123295.0,129520.5,123231.5,129762.5,,,,
