Country,Year,IC.FRM.FEMM.ZS,IC.FRM.FEMO.ZS,SE.ADT.1524.LT.FE.ZS,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.MA.ZS,SE.ADT.LITR.FE.ZS,SE.ADT.LITR.MA.ZS,SE.ENR.PRIM.FM.ZS,SE.ENR.PRSC.FM.ZS,SE.ENR.SECO.FM.ZS,SE.ENR.TERT.FM.ZS,SE.PRE.ENRR.FE,SE.PRE.ENRR.MA,SE.PRM.CMPT.FE.ZS,SE.PRM.CMPT.MA.ZS,SE.PRM.CUAT.FE.ZS,SE.PRM.CUAT.MA.ZS,SE.PRM.CUAT.ZS,SE.PRM.ENRL.FE.ZS,SE.PRM.ENRR.FE,SE.PRM.ENRR.MA,SE.PRM.GINT.FE.ZS,SE.PRM.GINT.MA.ZS,SE.PRM.NENR.FE,SE.PRM.NENR.MA,SE.PRM.NINT.FE.ZS,SE.PRM.NINT.MA.ZS,SE.PRM.PRS5.FE.ZS,SE.PRM.PRS5.MA.ZS,SE.PRM.PRSL.FE.ZS,SE.PRM.PRSL.MA.ZS,SE.PRM.REPT.FE.ZS,SE.PRM.REPT.MA.ZS,SE.PRM.TCAQ.FE.ZS,SE.PRM.TCAQ.MA.ZS,SE.PRM.TCHR.FE.ZS,SE.PRM.TENR.FE,SE.PRM.TENR.MA,SE.PRM.UNER.FE,SE.PRM.UNER.MA,SE.SCH.LIFE.FE,SE.SCH.LIFE.MA,SE.SEC.CUAT.LO.FE.ZS,SE.SEC.CUAT.LO.MA.ZS,SE.SEC.CUAT.LO.ZS,SE.SEC.CUAT.PO.FE.ZS,SE.SEC.CUAT.PO.MA.ZS,SE.SEC.CUAT.PO.ZS,SE.SEC.CUAT.UP.FE.ZS,SE.SEC.CUAT.UP.MA.ZS,SE.SEC.CUAT.UP.ZS,SE.SEC.ENRL.FE.ZS,SE.SEC.ENRL.GC.FE.ZS,SE.SEC.ENRL.VO.FE.ZS,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.SEC.NENR.FE,SE.SEC.NENR.MA,SE.SEC.PROG.FE.ZS,SE.SEC.PROG.MA.ZS,SE.SEC.TCHR.FE.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SE.TER.CUAT.DO.FE.ZS,SE.TER.CUAT.DO.MA.ZS,SE.TER.CUAT.DO.ZS,SE.TER.CUAT.MS.FE.ZS,SE.TER.CUAT.MS.MA.ZS,SE.TER.CUAT.MS.ZS,SE.TER.CUAT.ST.FE.ZS,SE.TER.CUAT.ST.MA.ZS,SE.TER.CUAT.ST.ZS,SE.TER.ENRR.FE,SE.TER.ENRR.MA,SG.ABS.PENB,SG.AGE.FUPN.EQ,SG.AGE.MRET.EQ,SG.AGE.PAPN.EQ,SG.AGE.RTRE.FE,SG.AGE.RTRE.FL.FE,SG.AGE.RTRE.FL.MA,SG.AGE.RTRE.MA,SG.AGE.RTRE.PL.FE,SG.AGE.RTRE.PL.MA,SG.APL.PSPT.EQ,SG.BUS.REGT.EQ,SG.CNT.SIGN.EQ,SG.COK.CHCO.ZS,SG.COK.CROP.ZS,SG.COK.DUNG.ZS,SG.COK.ELEC.ZS,SG.COK.HOUS.ZS,SG.COK.LPGN.ZS,SG.COK.OTHR.ZS,SG.COK.OUTD.ZS,SG.COK.SBLD.ZS,SG.COK.STRW.ZS,SG.COK.WOOD.ZS,SG.CTR.TRVL.EQ,SG.DMK.ALLD.FN.ZS,SG.DMK.DPCH.FN.ZS,SG.DMK.FOOD.FN.ZS,SG.DMK.HLTH.FN.ZS,SG.DMK.HLTH.HB.ZS,SG.DMK.HLTH.OT.ZS,SG.DMK.HLTH.SE.ZS,SG.DMK.HLTH.WF.ZS,SG.DMK.HLTH.WH.ZS,SG.DMK.NONE.FN.ZS,SG.DMK.PRCH.FN.ZS,SG.DMK.PRCH.HB.ZS,SG.DMK.PRCH.OT.ZS,SG.DMK.PRCH.SE.ZS,SG.DMK.PRCH.WF.ZS,SG.DMK.PRCH.WH.ZS,SG.DMK.SRCR.FN.ZS,SG.DMK.VISI.FN.ZS,SG.DMK.VISI.HB.ZS,SG.DMK.VISI.OT.ZS,SG.DMK.VISI.SE.ZS,SG.DMK.VISI.WF.ZS,SG.DMK.VISI.WH.ZS,SG.DML.PRGW,SG.DNG.WORK.DN.EQ,SG.GEN.MNST.ZS,SG.GEN.PARL.ZS,SG.GEN.TECH.ZS,SG.GET.JOBS.EQ,SG.H2O.PRMS.HH.ZS,SG.H2O.TL30.HH.ZS,SG.H2O.TM30.HH.ZS,SG.HLD.HEAD.EQ,SG.HME.TRVL.EQ,SG.IHT.ASST.EQ,SG.IHT.ASST.PT.EQ,SG.IND.WORK.EQ,SG.LAW.ASST.AR,SG.LAW.CRDD.GR,SG.LAW.EQRM.WK,SG.LAW.INDX,SG.LAW.NMCN,SG.LAW.NODC.HR,SG.LAW.OBHB.MR.NO,SG.LEG.DVAW,SG.LEG.SXHR.EM,SG.LOC.LIVE.EQ,SG.NGT.WORK.EQ,SG.OBT.DVRC.EQ,SG.OPN.BANK.EQ,SG.OWN.PRRT.IM,SG.PEN.SXHR.EM,SG.POP.MIGR.FE.ZS,SG.REM.RIGT.EQ,SG.RSX.BRTH.ZS,SG.RSX.NORS.ZS,SG.RSX.REAS.ZS,SG.RSX.SXOT.ZS,SG.RSX.TIRD.ZS,SG.RSX.TMDS.ZS,SG.TIM.UWRK.FE,SG.TIM.UWRK.MA,SG.VAW.1549.ZS,SG.VAW.ARGU.ZS,SG.VAW.BURN.ZS,SG.VAW.GOES.ZS,SG.VAW.NEGL.ZS,SG.VAW.REAS.ZS,SG.VAW.REFU.ZS,SH.CON.1524.FE.ZS,SH.CON.1524.MA.ZS,SH.DYN.AIDS.FE.ZS,SH.FPL.SATI.ZS,SH.HIV.1524.FE.ZS,SH.HIV.1524.MA.ZS,SH.HIV.ARTC.FE.ZS,SH.HIV.ARTC.MA.ZS,SH.HIV.INCD.FE.P3,SH.HIV.INCD.MA.P3,SH.HIV.INCD.YG.FE.P3,SH.HIV.INCD.YG.MA.P3,SH.MMR.LEVE,SH.MMR.LEVE.AL,SH.MMR.LEVE.GT,SH.MMR.RISK,SH.MMR.RISK.ZS,SH.MMR.WAGE.ZS,SH.PAR.LEVE,SH.PAR.LEVE.AL,SH.PAR.LEVE.FE,SH.PAR.LEVE.MA,SH.PRV.SMOK.FE,SH.PRV.SMOK.MA,SH.PTR.LEVE,SH.PTR.LEVE.AL,SH.STA.ANVC.ZS,SH.STA.BRTC.ZS,SH.STA.MALN.FE.ZS,SH.STA.MALN.MA.ZS,SH.STA.MMRT,SH.STA.MMRT.NE,SH.STA.OB18.FE.ZS,SH.STA.OB18.MA.ZS,SL.AGR.0714.FE.ZS,SL.AGR.0714.MA.ZS,SL.AGR.EMPL.FE.ZS,SL.AGR.EMPL.MA.ZS,SL.EMP.1524.SP.FE.ZS,SL.EMP.1524.SP.MA.ZS,SL.EMP.MPYR.FE.ZS,SL.EMP.MPYR.MA.ZS,SL.EMP.OWAC.FE.ZS,SL.EMP.OWAC.MA.ZS,SL.EMP.SELF.FE.ZS,SL.EMP.SELF.MA.ZS,SL.EMP.TOTL.SP.FE.ZS,SL.EMP.TOTL.SP.MA.ZS,SL.EMP.UNDR.FE.ZS,SL.EMP.UNDR.MA.ZS,SL.EMP.VULN.FE.ZS,SL.EMP.VULN.MA.ZS,SL.EMP.WORK.FE.ZS,SL.EMP.WORK.MA.ZS,SL.FAM.WORK.FE.ZS,SL.FAM.WORK.MA.ZS,SL.IND.EMPL.FE.ZS,SL.IND.EMPL.MA.ZS,SL.MNF.0714.FE.ZS,SL.MNF.0714.MA.ZS,SL.SRV.0714.FE.ZS,SL.SRV.0714.MA.ZS,SL.SRV.EMPL.FE.ZS,SL.SRV.EMPL.MA.ZS,SL.TLF.0714.FE.ZS,SL.TLF.0714.MA.ZS,SL.TLF.0714.SW.FE.ZS,SL.TLF.0714.SW.MA.ZS,SL.TLF.0714.WK.FE.ZS,SL.TLF.0714.WK.MA.ZS,SL.TLF.CACT.FE.ZS,SL.TLF.CACT.MA.ZS,SL.TLF.PART.FE.ZS,SL.TLF.PART.MA.ZS,SL.TLF.TOTL.FE.IN,SL.TLF.TOTL.FE.ZS,SL.UEM.1524.FE.ZS,SL.UEM.1524.FM.NE.ZS,SL.UEM.1524.FM.ZS,SL.UEM.1524.MA.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.ZS,SP.ADO.TFRT,SP.DYN.AMRT.FE,SP.DYN.AMRT.MA,SP.DYN.CONU.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.DYN.LE60.FE.IN,SP.DYN.LE60.MA.IN,SP.DYN.SMAM.FE,SP.DYN.SMAM.MA,SP.DYN.TFRT.IN,SP.DYN.TO65.FE.ZS,SP.DYN.TO65.MA.ZS,SP.DYN.WFRT,SP.HOU.FEMA.ZS,SP.M15.2024.FE.ZS,SP.M18.2024.FE.ZS,SP.MTR.1519.ZS,SP.POP.AG00.FE.IN,SP.POP.AG00.MA.IN,SP.POP.AG01.FE.IN,SP.POP.AG01.MA.IN,SP.POP.AG02.FE.IN,SP.POP.AG02.MA.IN,SP.POP.AG03.FE.IN,SP.POP.AG03.MA.IN,SP.POP.AG04.FE.IN,SP.POP.AG04.MA.IN,SP.POP.AG05.FE.IN,SP.POP.AG05.MA.IN,SP.RUR.TOTL.FE.ZS,SP.RUR.TOTL.MA.ZS,SP.URB.TOTL.FE.ZS,SP.URB.TOTL.MA.ZS
EST,2011,,,99.9590377807617,1.00020003318787,99.9392395019531,99.9094772338867,99.8589782714844,0.99728000164032,0.991479992866516,0.986840009689331,1.36777997016907,86.1478729248047,88.27294921875,101.302459716797,101.55290222168,,,,48.56544,101.571708679199,101.848587036133,98.74344,94.85283,,,,,97.2433090209961,97.7775497436523,96.5749130249023,97.3633728027344,0.3495,0.94212,,,92.9354782104492,,,,,17.4302,15.61724,,,,,,,88.5131607055664,84.2541580200195,86.5545501708984,48.29084,51.85292,33.73149,106.638107299805,108.060348510742,91.66038,91.0205,99.64196,99.58194,76.9044876098633,,,,,,,,,,42.2171897888184,27.6761302947998,35.5301094055176,86.8517913818359,54.9092292785645,1.0,0.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,19.8019801980198,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.5,,,,,,,,,,140.0,1.0,1.0,7600.0,0.0132275429522821,100.0,435.0,1.0,0.0,0.0,,,14.0,1.0,,99.7,,,8.0,7.0,21.0,18.3,,,2.460727,6.339447,28.973,33.101,1.585616,6.28439,3.38299989700317,5.65100002288818,5.265688,12.14283,49.174,59.069,3.07,1.33,3.6800722,5.8581117,94.73431,87.85717,0.3108462,0.2146227,19.06112,45.63947,,,,,78.47816,48.02109,,,,,,,55.614,67.942,27.64,15.95,338731.0,49.2617234935247,20.599,86.4399664147775,86.546783748582,23.801,11.579,13.059,17.428,70.866,203.78,,81.3,71.4,,,,,1.61,89.140219,70.449992,,,,,,7420.0,7910.5,7742.0,8133.5,7742.5,8121.0,7682.0,8103.5,7346.0,7819.5,6916.0,7495.0,,,,
EST,2012,,,,,,,,0.997479975223541,0.992290019989014,0.987860023975372,1.35157001018524,87.0317611694336,89.5181198120117,102.454551696777,105.107482910156,,,,48.62288,100.823860168457,101.078430175781,98.29911,97.74513,,,,,97.2158279418945,97.3220672607422,96.4572296142578,96.7028732299805,0.37394,0.69992,,,,,,,,17.4129,15.64807,,,,,,,88.8903427124023,85.342903137207,87.2545623779297,48.31715,51.85643,33.52787,107.134857177734,108.451988220215,91.46472,91.11691,99.37888,99.7055,,,,,,,,,,,42.5144691467285,28.482400894165,36.044059753418,88.4009323120117,57.3213996887207,1.0,0.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,8.3,20.7920792079208,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,4.0,,,,,,,,,39.6,,,,,,,,,,140.0,1.0,1.0,7600.0,0.0131136658405419,,435.0,1.0,0.0,0.0,,,14.0,1.0,,99.8,,,8.0,7.0,21.1,18.7,,,2.518317,6.430977,30.346,34.204,1.348571,6.178245,3.46499991416931,6.0770001411438,5.157054,12.49107,50.341,60.777,2.14,1.29,3.8088118,6.3128205,94.84262,87.50893,0.3563378,0.2475805,17.65709,44.29696,,,,,79.82426,49.27175,,,,,,,55.379,68.217,29.83,20.1,335268.0,49.0225981678742,18.468,80.9023215067893,81.2172918773913,22.739,9.098,10.907,16.332,67.859,198.315,,81.5,71.4,24.022663,18.0075709999999,25.7,28.6,1.56,89.279165,70.711508,,,,,,6984.0,7390.5,7427.5,7910.5,7709.0,8108.0,7724.5,8079.5,7654.0,8065.5,7304.0,7783.5,,,,
EST,2013,27.6,38.3,,,,,,0.994340002536774,0.99210000038147,0.990149974822998,1.3313399553299,86.9899520874023,88.0550994873047,103.613822937012,104.991600036621,,,,48.56829,99.2785034179688,99.8434524536133,95.46926,98.78644,95.67367,96.63809,77.77287,84.61431,97.9654769897461,97.9983062744141,97.6277923583984,97.6478576660156,0.36746,0.68629,,,91.9276428222656,98.31108,98.55772,566.0,381.0,17.26215,15.62136,,,,,,,90.5177001953125,86.1067886352539,88.4385375976563,48.37457,51.94867,33.35478,107.617370605469,108.687950134277,92.6303,91.59592,99.40232,99.39229,76.7304382324219,,,,,,,,,,44.3222503662109,28.9320602416992,37.067798614502,89.1372375488281,59.6023597717285,1.0,0.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,20.7920792079208,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,140.0,1.0,1.0,8100.0,0.0123628290934014,100.0,435.0,1.0,0.0,0.0,,,14.0,1.0,,99.7,,,7.0,7.0,21.3,19.1,,,2.261275,6.198584,30.632,34.029,1.439498,6.028291,4.16599988937378,6.04400014877319,5.896318,12.28132,50.827,62.081,1.65,1.01,4.4568203,6.2530273,94.10401,87.71868,0.3028113,0.2174553,17.13696,42.98904,,,,,80.60176,50.81237,,,,,,,55.34,68.284,31.28,22.44,332958.0,48.9311673539448,19.789,110.923423423423,111.399459581175,17.764,8.155,9.085,16.371,67.015,169.327,,81.7,72.8,,,,,1.52,89.428982,72.583624,,,,,,6744.0,7057.0,6986.5,7407.5,7390.0,7873.0,7671.5,8058.5,7681.5,8037.0,7602.0,8020.5,,,,
EST,2014,,,,,,,,0.99397999048233,0.993910014629364,0.993969976902008,1.33756995201111,94.2630004882813,94.7710037231445,99.7068481445313,100.458869934082,,,,48.54627,97.7036972045898,98.2953567504883,95.40636,96.67112,94.4039,93.92365,76.22615,73.93048,98.6525573730469,97.93408203125,98.3199462890625,97.6339111328125,0.3308,0.75006,,,,94.70364,94.07457,856.0,742.0,17.03765,15.43751,,,,,,,89.8804168701172,81.5642623901367,85.9455490112305,48.47893,51.78809,34.16319,108.072830200195,108.728996276855,93.43296,91.97561,99.3088,99.34917,,,,,,,,,,,45.0031509399414,28.2993392944336,37.0995788574219,88.729377746582,58.7769088745117,1.0,0.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,16.7,19.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,140.0,1.0,1.0,8800.0,0.0113572269553946,,435.0,1.0,0.0,0.0,,,14.0,1.0,,99.7,0.6,0.3,7.0,0.0,21.4,19.5,,,2.235543,5.392681,33.287,33.45,1.387555,5.342617,4.06599998474121,6.84200000762939,5.685689,12.35509,50.827,63.387,1.26,1.12,4.2978048,7.0124753,94.31431,87.64491,0.2443018,0.1800463,17.51904,42.09196,,,,,80.24542,52.51505,,,,,,,54.54,68.792,30.87,23.51,326355.0,48.3230450085214,9.963,51.9709543568465,51.9881026925485,19.164,6.808,7.857,15.38,65.288,181.112,75.1,81.9,72.4,,,32.7999999999999,35.2,1.54,89.641765,72.527068,,,,,,6663.5,6939.5,6754.0,7085.5,6969.5,7386.0,7363.0,7854.5,7643.0,8040.0,7643.0,8002.5,,,,
EST,2015,,,,,,,,1.00006997585297,0.997789978981018,0.99549001455307,1.33995997905731,93.3177795410156,93.8543930053711,99.0616607666016,98.4860610961914,,,,48.64688,97.1497421264648,97.1432571411133,97.25747,95.8194,94.05861,92.94134,78.52367,72.69102,99.1897506713867,99.3551025390625,99.0446166992188,99.3551025390625,0.32025,0.69726,,,,94.37475,93.10296,927.0,1085.0,16.91341,15.35192,,,,,,,89.5096206665039,83.2914276123047,86.5550918579102,48.52522,51.58055,35.69951,110.783569335938,111.285621643066,94.54082,93.14593,99.98306,99.49724,,,,,,,,,,,46.1238594055176,28.1919803619385,37.6036415100098,87.4797897338867,57.7401504516602,1.0,0.0,1.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,46.2,23.7623762376238,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91.25,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.8912176879135,1.0,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,140.0,1.0,1.0,9400.0,0.0106404956559876,100.0,435.0,1.0,0.0,0.0,24.7,41.8,14.0,1.0,,99.7,,,6.0,0.0,21.6,19.9,,,2.506667,5.230069,32.892,37.092,1.900779,5.284472,4.51300001144409,6.61499977111816,6.642299,12.06565,52.227,64.473,1.95,0.86,4.7415183,6.7811792,93.3577,87.93435,0.2403653,0.1827712,17.47767,43.21898,,,,,80.01534,51.55096,,,,,,,55.749,68.954,33.18,23.55,332815.0,48.7331133023103,13.007,88.205499276411,84.3952764079938,15.412,6.318,6.498,12.848,62.825,169.877,,82.2,73.2,,,,,1.58,89.937787,74.003419,,,,,,6734.0,7102.5,6722.5,6984.0,6830.0,7137.0,6987.5,7414.0,7373.5,7878.0,7634.5,8013.5,16.5625,15.9375,37.03125,30.46875
EST,2016,,,,,,,,1.00147998332977,1.00454998016357,1.00742995738983,1.33815002441406,91.9179992675781,92.3583374023438,98.1906280517578,94.7820663452148,,,,48.59703,97.1917037963867,97.0480270385742,98.99124,98.22854,94.06225,92.93807,78.52402,73.22854,99.7458419799805,99.4182281494141,99.4003829956055,99.4182281494141,0.34783,0.707,,,90.5727081298828,94.32545,93.08167,1009.0,1235.0,16.84926,15.31451,,,,,,,89.8910598754883,83.6081771850586,86.8937530517578,48.8306,51.53087,38.92059,115.451278686523,114.600028991699,95.02152,93.42454,99.96716,99.69281,76.0757675170898,,,,,,,,,,45.5398406982422,29.3149108886719,37.7995796203613,86.4478607177734,57.2157096862793,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,28.6,23.7623762376238,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,140.0,1.0,1.0,9900.0,0.0100989744321581,,435.0,1.0,0.0,0.0,,,14.0,1.0,,99.7,,,6.0,14.0,21.8,20.3,,,1.998143,5.70642,36.29,36.58,2.213729,5.452396,4.35099983215332,6.59600019454956,6.781731,12.21684,52.829,64.774,1.86,1.16,4.568002,6.764448,93.21859,87.78316,0.23689,0.183833,17.27643,41.61646,,,,,80.72543,52.67712,,,,,,,56.294,70.073,30.98,20.78,335082.0,48.4871374122019,10.615,66.8773704171934,61.8409554325663,17.165,6.154,7.563,10.899,67.212,168.184,,82.2,73.3,,,,,1.6,90.266853,74.417069,,,,,,6750.0,7311.5,6819.5,7164.5,6810.5,7047.5,6867.5,7176.0,7012.5,7442.0,7375.5,7854.5,,,,
EST,2017,,,,,,,,1.00048005580902,1.01177000999451,1.02270996570587,1.34440994262695,92.0085830688477,92.745361328125,97.425163269043,97.0480194091797,,,,48.52191,97.2539596557617,97.207763671875,96.72646,94.67077,94.22231,93.17159,76.91502,70.57231,99.7671813964844,99.8464279174805,99.5791015625,99.8464279174805,0.34663,0.65798,,,90.5004730224609,94.55005,93.35024,946.0,1196.0,16.79529,15.22564,,,,,,,90.0519332885742,83.5998001098633,86.9619216918945,49.31515,51.89632,40.72872,118.220169067383,115.594619750977,95.49697,93.28745,,,76.4185562133789,,,,,,,,,,46.8513984680176,30.0049304962158,38.7834014892578,83.9862365722656,55.0601692199707,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,26.7326732673267,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,140.0,1.0,1.0,10000.0,0.0097436040763875,100.0,435.0,1.0,0.0,0.0,,,14.0,1.0,,99.5,,,6.0,,,,,,1.929659,5.048628,38.195,39.155,2.488598,6.71753,,,6.473535,13.7092,54.009,66.055,1.11,0.71,3.9849367,6.991666,93.52615,86.2911,0.2328677,0.182262,17.40964,41.93721,,,,,80.66101,53.01416,,,,,,,57.001,70.526,31.18,21.26,338511.0,48.5277990025245,9.425,71.8299711815562,64.6256171146462,14.584,5.249,6.339,9.813,56.077,154.542,,82.6,73.8,24.831358,18.9773509999999,33.5,36.1,1.59,90.362351,75.216329,,,,,,6656.5,7278.5,6821.5,7374.0,6838.5,7180.5,6831.5,7075.5,6876.0,7186.0,7015.0,7436.5,,,,
EST,2018,,,,,,,,1.0025999546051,1.01576995849609,1.02867996692657,1.3402099609375,92.1181411743164,93.2595291137695,95.4714736938477,97.849006652832,,,,,97.7984008789063,97.5446472167969,,,,,,,99.9305419921875,99.2258071899414,99.6889801025391,99.2258071899414,,,,,90.4333114624023,,,,,16.71954,15.14897,,,,,,,90.7042083740234,84.3147811889648,87.6303024291992,,,,118.341636657715,115.042640686035,,,,,76.4279098510742,,,,,,,,,,49.0636215209961,30.8275508880615,40.2903594970703,85.3483810424805,56.3122482299805,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,35.7,26.7326732673267,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.7,,,,,,,,,,140.0,1.0,1.0,11000.0,0.0093336396222525,,435.0,1.0,0.0,0.0,23.7,38.5,14.0,1.0,,99.6,,,5.0,,,,,,1.650586,4.841572,39.974,41.324,1.998274,6.809018,,,6.811578,14.36098,54.261,66.783,1.36,1.23,4.813304,7.551964,93.18842,85.63873,0.219478,0.173968,17.37694,41.20672,,,,,80.97247,53.95141,,,,,,,57.271,70.711,35.04,23.32,339951.0,48.4238610205803,11.228,92.7406199021207,87.5887354707856,12.819,5.255,5.555,9.404,55.53,157.234,,82.7,74.0,,,33.6,36.2999999999999,1.67,90.569628,75.780109,,,,,,6826.5,7269.5,6714.0,7341.5,6833.5,7388.5,6864.5,7217.5,6845.5,7090.5,6885.0,7196.5,,,,
EST,2019,22.5,35.5,,,,,,1.00777995586395,1.02198994159698,1.03623998165131,1.33387005329132,93.2910614013672,95.286750793457,96.6264724731445,98.1896820068359,,,,,98.3192520141602,97.5598907470703,,,,,,,99.6509780883789,99.9928436279297,99.6509780883789,99.8907318115234,,,,,90.1578826904297,,,,,,,,,,,,,,,,,,,117.716209411621,113.599800109863,,,,,76.3006362915039,,,,,,,,,,,,,89.6008224487305,59.6858215332031,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,14.2857142857142,29.7029702970297,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.6244993219163,1.0,,,,,,,,,,,,,,,,,,39.8,,,,,,,,,,140.0,1.0,1.0,11000.0,0.0088101824931706,,435.0,1.0,0.0,0.0,23.5,37.4,14.0,1.0,,99.7,,,5.0,,,,,,1.516168,4.714371,37.501,39.265,2.117875,6.813027,,,7.051446,14.66973,54.511,66.989,1.13,1.21,4.9335706,7.8567066,92.94855,85.33027,0.2033506,0.1642426,17.12441,39.55524,,,,,81.35942,55.7301,,,,,,,57.332,69.868,34.5,24.92,340288.0,48.5907749952164,12.114,111.950286806883,108.509494804729,11.164,4.921,4.121,8.687,58.202,147.038,,83.0,74.5,,,,,1.66,91.078648,76.97069,,,,,,6976.0,7290.5,6883.5,7335.0,6725.5,7347.0,6871.5,7430.0,6890.5,7241.5,6861.0,7119.0,,,,
EST,2020,,,,,,,,1.00202000141144,1.02414000034332,1.04681003093719,,,,98.6867599487305,97.120246887207,99.8205032348633,99.7244110107422,99.776496887207,,97.7012481689453,97.5039672851563,,,,,,,,,,,,,,,90.1839294433594,,,,,,,97.5534133911133,98.1432723999023,97.8234634399414,54.8990592956543,41.1170883178711,48.5894203186035,86.1119232177734,85.3327484130859,85.7552032470703,,,,117.655708312988,112.394790649414,,,,,76.6062622070313,34.319149017334,26.7339496612549,30.8465099334717,0.845920026302338,1.03249001502991,0.931609988212585,23.0370998382568,19.1146507263184,21.2413291931152,44.9865798950195,32.9999618530273,39.4988899230957,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,14.2857142857143,28.7128712871287,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,39.8,,,,,,,,,,140.0,1.0,1.0,11000.0,0.0090076955141237,,465.0,1.0,0.0,30.0,23.0,36.3,0.0,1.0,,99.6,,,5.0,,,,,,1.544318,4.301803,33.443,35.03,1.939575,7.469356,,,6.581392,14.7366,53.27,64.844,1.43,1.03,4.6418163,7.2669495,93.41861,85.2634,0.2126603,0.1559035,16.38845,41.15673,,,,,82.06724,54.54177,,,,,,,57.14,69.826,37.58,28.01,338977.0,48.4089649775219,18.61,105.750431282346,101.967015506,18.251,6.774,7.134,8.829,,,,83.0,74.4,,,,,1.58,90.368139,76.453576,,,,,,6838.0,7196.0,7020.5,7337.5,6897.0,7343.0,6754.5,7374.0,6891.5,7448.0,6908.0,7266.0,,,,
